transaction_id,user_id,product_id,quantity,unit_price,total_amount,payment_method,transaction_date,status,payment_encoded
5351,212,178,2,434.41,868.82,wallet,2026-06-08 18:13:45,pending,4
5352,41,189,3,376.31,1128.93,cod,2026-07-11 06:44:50,completed,0
5353,126,436,4,371.09,1484.36,cod,2026-02-13 04:07:56,completed,0
5354,840,194,1,106.72,106.72,debit_card,2026-05-11 23:38:05,completed,2
5355,7,92,1,476.29,476.29,cod,2026-06-12 10:19:07,pending,0
5356,892,272,3,148.87,446.61,upi,2026-04-09 16:53:43,completed,3
5357,293,62,3,44.12,132.36,credit_card,2026-02-10 06:17:50,completed,1
5358,912,416,3,183.2,549.6,upi,2026-07-19 02:01:34,completed,3
5359,578,340,4,247.95,991.8,cod,2026-04-18 18:20:55,completed,0
5360,925,365,3,370.11,1110.33,cod,2026-07-06 10:35:52,completed,0
5361,951,202,5,54.41,272.05,upi,2026-04-14 20:15:18,completed,3
5362,499,190,1,364.95,364.95,credit_card,2026-02-26 14:11:50,completed,1
5363,428,460,4,239.55,958.2,cod,2026-06-21 14:21:32,completed,0
5364,592,261,5,398.14,1990.7,wallet,2026-03-29 21:22:27,completed,4
5365,167,108,2,162.41,324.82,upi,2026-04-05 13:20:41,completed,3
5366,474,204,4,167.69,670.76,wallet,2026-05-20 08:48:49,pending,4
5367,56,392,1,172.52,172.52,wallet,2026-03-03 14:10:14,completed,4
5368,352,88,1,270.28,270.28,credit_card,2026-04-22 06:07:14,completed,1
5369,141,317,5,482.46,2412.3,debit_card,2026-05-04 03:17:56,completed,2
5370,229,449,2,174.18,348.36,wallet,2026-01-28 08:32:45,completed,4
5371,273,112,5,359.88,1799.4,debit_card,2026-06-25 10:50:21,completed,2
5372,840,488,3,493.66,1480.98,cod,2026-02-18 23:32:19,completed,0
5373,735,452,3,70.23,210.69,debit_card,2026-07-12 05:31:53,completed,2
5374,303,240,1,55.73,55.73,cod,2026-02-17 16:32:03,completed,0
5375,872,412,2,442.0,884.0,cod,2026-01-29 20:21:25,pending,0
5376,612,156,3,440.27,1320.81,credit_card,2026-06-11 22:44:30,completed,1
5377,364,251,3,114.49,343.47,upi,2026-01-27 05:50:44,completed,3
5378,474,223,2,415.79,831.58,credit_card,2026-06-12 02:08:50,pending,1
5379,364,451,2,80.61,161.22,credit_card,2026-02-21 21:54:22,completed,1
5380,681,149,2,204.47,408.94,credit_card,2026-04-22 16:23:32,refunded,1
5381,909,332,5,340.07,1700.35,upi,2026-06-12 12:15:11,completed,3
5382,235,142,5,214.57,1072.85,debit_card,2026-05-16 07:39:24,completed,2
5383,934,148,5,329.12,1645.6,wallet,2026-01-31 02:19:06,completed,4
5384,877,499,4,279.81,1119.24,wallet,2026-05-07 00:09:29,completed,4
5385,201,348,4,403.02,1612.08,cod,2026-07-01 05:12:12,completed,0
5386,852,104,3,17.9,53.7,wallet,2026-05-22 01:37:55,completed,4
5387,943,210,5,444.36,2221.8,wallet,2026-07-03 16:31:33,completed,4
5388,999,17,3,46.95,140.85,upi,2026-01-30 13:48:12,completed,3
5389,670,263,4,338.28,1353.12,credit_card,2026-05-22 20:27:25,completed,1
5390,953,356,3,246.31,738.93,cod,2026-06-29 06:00:05,refunded,0
5391,794,187,1,412.8,412.8,credit_card,2026-07-16 02:25:34,completed,1
5392,383,235,2,348.68,697.36,wallet,2026-03-13 15:49:48,completed,4
5393,274,192,1,29.05,29.05,wallet,2026-05-18 10:44:30,completed,4
5394,700,27,5,381.2,1906.0,wallet,2026-05-02 01:00:17,completed,4
5395,519,402,5,164.69,823.45,credit_card,2026-05-26 23:27:59,completed,1
5396,337,374,1,189.95,189.95,upi,2026-04-20 16:44:58,cancelled,3
5397,631,384,1,448.37,448.37,credit_card,2026-02-24 15:52:44,completed,1
5398,841,33,2,476.44,952.88,wallet,2026-04-28 17:49:56,pending,4
5399,341,238,1,137.15,137.15,credit_card,2026-04-19 04:58:00,completed,1
5400,269,337,2,105.37,210.74,cod,2026-06-07 10:36:49,completed,0
5401,780,151,4,172.24,688.96,cod,2026-03-09 16:48:25,completed,0
5402,37,278,3,388.51,1165.53,upi,2026-07-09 01:52:39,completed,3
5403,990,436,3,371.09,1113.27,cod,2026-03-02 02:15:39,pending,0
5404,876,407,5,401.5,2007.5,upi,2026-06-11 14:07:22,completed,3
5405,426,206,2,400.95,801.9,credit_card,2026-05-31 07:19:21,refunded,1
5406,231,421,4,368.46,1473.84,cod,2026-02-05 07:03:37,completed,0
5407,503,151,4,172.24,688.96,wallet,2026-07-12 09:11:22,cancelled,4
5408,546,114,5,353.75,1768.75,cod,2026-05-27 02:19:39,completed,0
5409,901,200,3,78.83,236.49,wallet,2026-06-16 21:37:02,completed,4
5410,494,84,4,297.99,1191.96,cod,2026-05-13 22:02:25,completed,0
5411,280,294,2,303.0,606.0,credit_card,2026-06-22 01:12:29,completed,1
5412,860,272,4,148.87,595.48,upi,2026-05-01 00:20:22,completed,3
5413,6,232,4,209.31,837.24,debit_card,2026-06-18 00:20:39,completed,2
5414,885,412,4,442.0,1768.0,cod,2026-04-14 22:43:15,completed,0
5415,874,318,2,220.51,441.02,upi,2026-05-18 18:02:53,completed,3
5416,838,258,4,336.82,1347.28,debit_card,2026-04-19 09:25:11,refunded,2
5417,172,347,1,228.11,228.11,debit_card,2026-03-05 18:07:12,completed,2
5418,921,374,2,189.95,379.9,debit_card,2026-05-09 04:11:40,completed,2
5419,213,334,4,202.47,809.88,debit_card,2026-05-18 12:28:10,completed,2
5420,363,488,4,493.66,1974.64,cod,2026-05-24 10:52:02,completed,0
5421,78,393,2,352.16,704.32,cod,2026-07-12 11:21:41,completed,0
5422,266,258,4,336.82,1347.28,debit_card,2026-05-08 08:12:20,completed,2
5423,660,496,4,168.6,674.4,credit_card,2026-06-09 21:31:36,completed,1
5424,435,443,5,434.37,2171.85,cod,2026-05-31 11:05:42,completed,0
5425,982,343,1,232.73,232.73,wallet,2026-01-26 09:13:29,completed,4
5426,419,210,2,444.36,888.72,cod,2026-06-17 12:19:37,pending,0
5427,84,266,4,113.83,455.32,upi,2026-06-07 18:36:57,completed,3
5428,521,210,5,444.36,2221.8,cod,2026-05-17 17:02:44,completed,0
5429,605,128,2,492.71,985.42,wallet,2026-05-03 09:48:27,cancelled,4
5430,420,290,5,185.82,929.1,wallet,2026-02-14 13:04:45,completed,4
5431,346,195,5,332.93,1664.65,wallet,2026-06-14 10:34:33,completed,4
5432,399,404,5,245.26,1226.3,debit_card,2026-02-17 08:53:53,completed,2
5433,708,291,4,260.6,1042.4,cod,2026-01-28 17:40:23,completed,0
5434,220,71,4,6.27,25.08,credit_card,2026-04-22 11:34:17,completed,1
5435,329,165,1,232.2,232.2,wallet,2026-03-31 23:37:21,pending,4
5436,735,173,2,423.48,846.96,cod,2026-01-29 19:43:49,completed,0
5437,946,186,2,68.82,137.64,wallet,2026-02-25 11:03:42,completed,4
5438,163,129,2,445.43,890.86,cod,2026-01-28 16:04:14,completed,0
5439,360,210,5,444.36,2221.8,debit_card,2026-04-15 18:54:52,completed,2
5440,718,207,3,490.88,1472.64,upi,2026-03-17 23:38:01,completed,3
5441,560,286,5,113.32,566.6,debit_card,2026-06-18 11:59:54,refunded,2
5442,82,215,3,42.06,126.18,credit_card,2026-05-31 07:42:52,completed,1
5443,257,9,5,465.31,2326.55,wallet,2026-02-05 08:07:45,refunded,4
5444,250,248,1,300.46,300.46,cod,2026-02-11 05:40:17,completed,0
5445,905,244,1,275.57,275.57,debit_card,2026-06-22 01:50:23,refunded,2
5446,53,499,2,279.81,559.62,credit_card,2026-06-02 02:38:29,completed,1
5447,121,387,2,468.43,936.86,cod,2026-02-15 09:57:49,pending,0
5448,261,194,5,106.72,533.6,debit_card,2026-03-08 04:30:16,completed,2
5449,469,158,3,412.64,1237.92,wallet,2026-04-15 05:32:02,completed,4
5450,622,113,4,295.37,1181.48,wallet,2026-05-28 05:06:01,completed,4
5451,3,224,1,448.95,448.95,upi,2026-05-27 23:04:41,completed,3
5452,438,412,3,442.0,1326.0,debit_card,2026-05-21 16:36:00,refunded,2
5453,154,444,1,452.42,452.42,wallet,2026-06-24 02:47:07,completed,4
5454,814,236,1,293.49,293.49,debit_card,2026-07-09 17:38:54,completed,2
5455,464,394,1,490.93,490.93,upi,2026-05-01 11:17:03,completed,3
5456,800,49,4,441.09,1764.36,credit_card,2026-06-05 21:12:29,completed,1
5457,781,226,3,359.81,1079.43,cod,2026-07-01 06:17:28,refunded,0
5458,588,307,3,395.83,1187.49,upi,2026-07-15 09:51:29,completed,3
5459,912,92,5,476.29,2381.45,credit_card,2026-02-05 19:37:30,completed,1
5460,411,72,2,185.17,370.34,credit_card,2026-05-12 04:01:22,completed,1
5461,17,117,4,192.3,769.2,credit_card,2026-05-18 07:25:02,pending,1
5462,183,321,4,426.03,1704.12,debit_card,2026-06-23 03:34:20,cancelled,2
5463,951,11,1,97.26,97.26,credit_card,2026-02-26 18:19:56,completed,1
5464,342,493,1,170.23,170.23,debit_card,2026-02-06 04:21:19,pending,2
5465,521,297,5,24.4,122.0,debit_card,2026-07-19 11:02:55,completed,2
5466,563,431,3,498.55,1495.65,upi,2026-04-14 23:07:50,completed,3
5467,341,387,4,468.43,1873.72,cod,2026-02-10 09:37:41,completed,0
5468,374,129,5,445.43,2227.15,upi,2026-04-06 21:02:38,completed,3
5469,833,27,2,381.2,762.4,debit_card,2026-03-02 17:09:48,refunded,2
5470,511,472,2,354.58,709.16,cod,2026-01-28 06:19:23,completed,0
5471,623,136,2,27.09,54.18,upi,2026-05-26 16:46:35,cancelled,3
5472,360,240,1,55.73,55.73,credit_card,2026-05-09 20:43:31,pending,1
5473,895,17,5,46.95,234.75,credit_card,2026-05-30 03:26:53,pending,1
5474,652,462,5,92.65,463.25,credit_card,2026-04-05 05:21:36,cancelled,1
5475,54,147,2,393.94,787.88,cod,2026-06-11 19:16:51,refunded,0
5476,974,394,5,490.93,2454.65,debit_card,2026-03-27 14:05:40,cancelled,2
5477,94,480,1,311.78,311.78,cod,2026-05-06 16:50:59,completed,0
5478,771,234,4,358.62,1434.48,wallet,2026-05-21 07:26:50,completed,4
5479,508,52,4,448.81,1795.24,credit_card,2026-03-10 01:29:38,completed,1
5480,195,460,1,239.55,239.55,credit_card,2026-07-03 04:34:52,pending,1
5481,343,199,3,121.08,363.24,credit_card,2026-05-03 08:40:14,completed,1
5482,64,314,4,290.94,1163.76,cod,2026-02-20 18:54:14,completed,0
5483,681,325,2,369.78,739.56,cod,2026-02-07 11:13:29,completed,0
5484,269,481,4,32.26,129.04,cod,2026-03-18 01:07:22,completed,0
5485,941,119,2,162.52,325.04,wallet,2026-02-25 23:12:54,completed,4
5486,709,65,2,306.37,612.74,cod,2026-02-06 13:22:08,completed,0
5487,938,388,1,321.07,321.07,cod,2026-03-27 16:31:46,completed,0
5488,837,311,4,81.62,326.48,credit_card,2026-07-10 01:37:28,completed,1
5489,646,97,4,30.07,120.28,wallet,2026-06-09 18:10:25,cancelled,4
5490,62,371,5,264.04,1320.2,upi,2026-03-11 08:05:40,pending,3
5491,398,232,4,209.31,837.24,debit_card,2026-04-17 13:54:56,completed,2
5492,619,398,4,84.37,337.48,credit_card,2026-02-09 08:53:25,completed,1
5493,874,323,2,123.43,246.86,wallet,2026-06-28 14:28:23,completed,4
5494,242,315,4,226.06,904.24,upi,2026-07-04 20:22:15,completed,3
5495,175,443,2,434.37,868.74,cod,2026-04-10 02:20:20,completed,0
5496,341,83,2,487.4,974.8,upi,2026-02-06 03:13:56,pending,3
5497,195,278,1,388.51,388.51,wallet,2026-03-12 08:11:08,completed,4
5498,107,179,1,73.0,73.0,wallet,2026-05-29 22:05:43,completed,4
5499,364,329,5,402.46,2012.3,cod,2026-02-27 04:05:17,pending,0
5500,247,35,4,357.14,1428.56,cod,2026-03-03 14:07:33,completed,0
5501,395,411,5,210.52,1052.6,credit_card,2026-07-01 03:31:14,pending,1
5502,459,447,5,180.91,904.55,cod,2026-06-12 23:37:21,completed,0
5503,115,482,1,152.73,152.73,wallet,2026-05-20 22:56:49,completed,4
5504,275,421,3,368.46,1105.38,credit_card,2026-05-16 17:54:32,completed,1
5505,206,376,5,44.21,221.05,debit_card,2026-02-19 22:38:27,completed,2
5506,601,364,2,81.86,163.72,wallet,2026-04-21 03:37:48,pending,4
5507,472,38,3,293.07,879.21,cod,2026-04-28 23:57:19,completed,0
5508,12,53,5,160.68,803.4,upi,2026-03-07 00:44:41,cancelled,3
5509,721,114,3,353.75,1061.25,cod,2026-05-22 10:12:24,completed,0
5510,916,293,5,259.7,1298.5,wallet,2026-04-20 18:03:26,completed,4
5511,389,5,2,243.97,487.94,cod,2026-04-28 09:41:14,completed,0
5512,909,480,1,311.78,311.78,credit_card,2026-04-16 02:02:29,completed,1
5513,203,154,5,457.15,2285.75,wallet,2026-05-24 07:39:25,completed,4
5514,159,11,5,97.26,486.3,debit_card,2026-07-11 04:48:30,pending,2
5515,713,66,4,352.24,1408.96,upi,2026-04-18 07:13:45,completed,3
5516,325,201,1,323.95,323.95,wallet,2026-06-19 03:57:12,completed,4
5517,796,314,1,290.94,290.94,cod,2026-06-30 11:31:30,completed,0
5518,11,441,5,31.28,156.4,wallet,2026-05-04 07:46:07,completed,4
5519,798,499,5,279.81,1399.05,debit_card,2026-03-18 00:05:25,pending,2
5520,604,9,5,465.31,2326.55,upi,2026-02-19 17:05:36,completed,3
5521,39,21,4,311.61,1246.44,upi,2026-05-21 04:38:17,refunded,3
5522,285,294,5,303.0,1515.0,debit_card,2026-07-09 14:25:57,completed,2
5523,332,132,4,183.61,734.44,debit_card,2026-05-28 21:52:38,completed,2
5524,497,284,5,253.57,1267.85,debit_card,2026-04-29 06:14:09,completed,2
5525,677,75,4,490.8,1963.2,wallet,2026-07-03 00:59:58,refunded,4
5526,681,389,3,318.29,954.87,credit_card,2026-04-15 18:39:39,completed,1
5527,975,113,2,295.37,590.74,credit_card,2026-06-13 23:27:51,pending,1
5528,291,489,5,424.66,2123.3,cod,2026-06-19 06:34:38,pending,0
5529,779,458,1,119.3,119.3,upi,2026-05-31 00:59:19,refunded,3
5530,398,433,4,185.81,743.24,credit_card,2026-05-26 10:15:56,completed,1
5531,50,462,2,92.65,185.3,cod,2026-03-06 00:30:33,pending,0
5532,214,458,2,119.3,238.6,credit_card,2026-04-30 05:46:11,completed,1
5533,872,95,3,133.12,399.36,wallet,2026-06-17 01:51:36,pending,4
5534,624,340,3,247.95,743.85,debit_card,2026-04-27 01:01:43,completed,2
5535,681,417,3,299.9,899.7,upi,2026-03-13 16:31:30,refunded,3
5536,834,281,4,205.54,822.16,credit_card,2026-05-05 20:36:21,pending,1
5537,165,112,5,359.88,1799.4,cod,2026-03-04 01:48:08,completed,0
5538,191,250,5,38.75,193.75,credit_card,2026-05-21 03:30:00,completed,1
5539,545,61,1,322.07,322.07,upi,2026-02-07 23:41:14,completed,3
5540,730,480,3,311.78,935.34,credit_card,2026-04-12 15:36:17,completed,1
5541,696,243,3,105.53,316.59,cod,2026-03-19 10:44:24,completed,0
5542,651,303,5,263.74,1318.7,credit_card,2026-06-20 14:09:41,completed,1
5543,545,68,3,404.52,1213.56,debit_card,2026-03-12 01:58:49,completed,2
5544,146,12,5,227.54,1137.7,wallet,2026-06-21 04:39:00,cancelled,4
5545,327,86,4,139.62,558.48,cod,2026-03-15 11:58:26,completed,0
5546,574,72,4,185.17,740.68,debit_card,2026-06-27 11:55:15,completed,2
5547,419,425,3,155.87,467.61,debit_card,2026-06-19 02:33:58,completed,2
5548,382,110,2,91.9,183.8,cod,2026-04-16 08:51:16,completed,0
5549,934,410,4,195.74,782.96,wallet,2026-06-06 07:15:25,completed,4
5550,914,472,2,354.58,709.16,upi,2026-04-30 22:18:42,completed,3
5551,462,271,2,337.13,674.26,credit_card,2026-03-24 17:32:08,completed,1
5552,22,465,5,228.55,1142.75,upi,2026-07-14 03:32:38,completed,3
5553,980,48,2,40.06,80.12,credit_card,2026-07-14 13:32:19,completed,1
5554,381,96,3,405.6,1216.8,wallet,2026-04-21 08:38:37,completed,4
5555,420,372,1,269.87,269.87,wallet,2026-02-23 16:14:21,completed,4
5556,83,83,5,487.4,2437.0,upi,2026-03-08 18:37:04,refunded,3
5557,497,49,3,441.09,1323.27,debit_card,2026-02-28 05:15:22,cancelled,2
5558,597,357,2,234.56,469.12,wallet,2026-04-30 23:55:10,completed,4
5559,610,363,3,18.05,54.150000000000006,wallet,2026-04-18 16:02:22,completed,4
5560,662,183,2,318.58,637.16,cod,2026-03-18 04:16:49,refunded,0
5561,895,219,2,22.74,45.48,debit_card,2026-02-04 16:21:42,pending,2
5562,100,82,3,26.73,80.19,cod,2026-05-12 10:15:42,completed,0
5563,589,480,5,311.78,1558.9,wallet,2026-02-16 03:36:15,cancelled,4
5564,249,298,3,260.74,782.22,debit_card,2026-03-04 08:09:45,completed,2
5565,433,203,3,215.87,647.61,debit_card,2026-01-28 09:11:30,completed,2
5566,730,435,3,462.49,1387.47,credit_card,2026-05-24 15:41:25,completed,1
5567,821,493,5,170.23,851.15,debit_card,2026-02-12 01:41:18,completed,2
5568,551,146,4,285.46,1141.84,wallet,2026-03-25 04:36:46,completed,4
5569,182,297,3,24.4,73.2,upi,2026-01-26 17:58:59,completed,3
5570,121,33,1,476.44,476.44,cod,2026-06-10 17:17:45,refunded,0
5571,370,214,2,32.01,64.02,credit_card,2026-06-23 10:10:31,completed,1
5572,94,486,5,71.6,358.0,debit_card,2026-04-01 23:13:40,completed,2
5573,645,5,4,243.97,975.88,debit_card,2026-04-13 19:56:07,completed,2
5574,863,406,5,360.33,1801.65,upi,2026-02-08 02:27:22,completed,3
5575,414,338,3,460.49,1381.47,upi,2026-05-29 00:00:39,completed,3
5576,92,116,2,355.06,710.12,upi,2026-07-07 20:40:54,pending,3
5577,393,289,3,418.26,1254.78,upi,2026-03-05 23:26:29,pending,3
5578,274,83,4,487.4,1949.6,wallet,2026-01-27 14:51:57,completed,4
5579,353,444,4,452.42,1809.68,upi,2026-06-05 03:36:27,pending,3
5580,844,290,2,185.82,371.64,debit_card,2026-07-01 23:20:44,completed,2
5581,7,480,2,311.78,623.56,credit_card,2026-05-05 14:20:21,completed,1
5582,243,170,4,362.04,1448.16,upi,2026-07-11 09:48:52,completed,3
5583,695,182,3,290.26,870.78,cod,2026-04-03 05:21:41,completed,0
5584,97,209,3,19.26,57.78,upi,2026-06-13 00:21:58,completed,3
5585,257,2,4,330.51,1322.04,cod,2026-02-27 22:07:39,completed,0
5586,51,266,3,113.83,341.49,credit_card,2026-05-25 14:09:02,completed,1
5587,936,133,4,17.74,70.96,credit_card,2026-01-29 03:10:09,completed,1
5588,991,258,3,336.82,1010.46,debit_card,2026-06-14 21:20:02,completed,2
5589,184,251,1,114.49,114.49,debit_card,2026-04-27 07:44:21,completed,2
5590,703,221,2,422.94,845.88,cod,2026-03-21 10:49:00,completed,0
5591,586,488,5,493.66,2468.3,debit_card,2026-05-04 13:41:20,completed,2
5592,451,401,1,410.43,410.43,debit_card,2026-06-11 03:16:47,completed,2
5593,669,341,2,376.33,752.66,upi,2026-05-29 16:31:00,completed,3
5594,337,86,1,139.62,139.62,credit_card,2026-03-21 07:25:27,completed,1
5595,164,289,1,418.26,418.26,debit_card,2026-06-01 06:39:32,completed,2
5596,289,171,4,197.2,788.8,wallet,2026-06-23 22:16:37,completed,4
5597,479,247,3,7.79,23.37,credit_card,2026-05-01 17:21:50,pending,1
5598,57,401,3,410.43,1231.29,cod,2026-06-08 01:17:36,completed,0
5599,253,345,5,122.38,611.9,upi,2026-05-21 11:23:12,completed,3
5600,990,456,3,155.16,465.48,upi,2026-06-02 01:06:43,completed,3
5601,355,480,5,311.78,1558.9,credit_card,2026-02-20 16:32:20,completed,1
5602,459,206,4,400.95,1603.8,wallet,2026-01-22 03:45:14,completed,4
5603,333,406,5,360.33,1801.65,cod,2026-03-12 21:13:03,completed,0
5604,363,182,1,290.26,290.26,debit_card,2026-04-27 02:52:56,completed,2
5605,255,309,3,207.28,621.84,credit_card,2026-03-27 14:46:38,completed,1
5606,64,481,1,32.26,32.26,wallet,2026-02-04 02:24:45,completed,4
5607,772,13,4,377.4,1509.6,credit_card,2026-05-31 03:37:15,completed,1
5608,762,479,4,223.73,894.92,upi,2026-04-18 15:45:22,completed,3
5609,716,91,3,201.14,603.42,cod,2026-05-12 02:28:59,completed,0
5610,252,371,1,264.04,264.04,cod,2026-01-25 03:52:52,completed,0
5611,314,217,5,232.25,1161.25,cod,2026-06-25 15:46:32,completed,0
5612,111,44,5,51.2,256.0,debit_card,2026-05-02 13:36:03,completed,2
5613,428,18,3,95.61,286.83,credit_card,2026-02-15 23:46:54,completed,1
5614,2,362,2,87.62,175.24,wallet,2026-04-15 04:58:31,completed,4
5615,828,230,4,305.05,1220.2,upi,2026-05-30 06:28:09,completed,3
5616,302,176,2,133.98,267.96,credit_card,2026-03-21 14:43:14,refunded,1
5617,771,260,1,232.32,232.32,wallet,2026-06-12 19:23:46,completed,4
5618,46,128,5,492.71,2463.55,debit_card,2026-05-30 16:37:04,pending,2
5619,329,462,3,92.65,277.95,upi,2026-02-04 01:04:48,refunded,3
5620,51,111,2,14.86,29.72,debit_card,2026-02-24 15:09:02,completed,2
5621,440,418,2,111.34,222.68,upi,2026-04-26 18:07:28,refunded,3
5622,918,314,4,290.94,1163.76,cod,2026-07-18 05:38:19,completed,0
5623,883,319,4,23.69,94.76,cod,2026-03-16 05:45:42,completed,0
5624,217,216,3,255.93,767.79,cod,2026-05-08 23:37:28,completed,0
5625,416,284,2,253.57,507.14,credit_card,2026-07-17 16:07:16,completed,1
5626,51,191,4,357.0,1428.0,credit_card,2026-06-26 19:22:21,completed,1
5627,311,446,5,155.94,779.7,credit_card,2026-06-19 09:30:43,refunded,1
5628,823,164,4,403.52,1614.08,upi,2026-04-19 18:53:17,completed,3
5629,662,257,3,474.36,1423.08,cod,2026-05-04 12:49:49,pending,0
5630,568,30,1,431.22,431.22,cod,2026-04-04 09:16:46,completed,0
5631,700,379,1,97.96,97.96,wallet,2026-02-09 11:31:08,cancelled,4
5632,567,69,1,250.59,250.59,wallet,2026-03-07 09:08:27,completed,4
5633,644,216,4,255.93,1023.72,credit_card,2026-03-10 17:52:50,completed,1
5634,801,356,3,246.31,738.93,credit_card,2026-03-09 19:01:54,completed,1
5635,542,247,1,7.79,7.79,cod,2026-01-29 05:45:33,completed,0
5636,191,196,3,258.23,774.69,debit_card,2026-02-03 08:02:03,refunded,2
5637,182,163,3,325.45,976.35,upi,2026-04-22 10:46:20,completed,3
5638,42,4,4,198.61,794.44,credit_card,2026-04-13 03:27:36,completed,1
5639,960,289,3,418.26,1254.78,debit_card,2026-07-10 00:57:54,completed,2
5640,905,417,2,299.9,599.8,wallet,2026-03-26 03:30:05,completed,4
5641,850,166,2,8.64,17.28,debit_card,2026-04-16 16:30:32,completed,2
5642,993,98,1,194.45,194.45,upi,2026-04-08 06:02:26,completed,3
5643,881,421,4,368.46,1473.84,wallet,2026-02-20 09:51:21,completed,4
5644,245,387,3,468.43,1405.29,credit_card,2026-02-24 00:07:51,completed,1
5645,386,335,1,240.89,240.89,cod,2026-05-12 10:06:03,completed,0
5646,51,291,2,260.6,521.2,debit_card,2026-04-07 10:46:38,completed,2
5647,897,98,3,194.45,583.35,credit_card,2026-03-14 06:20:42,completed,1
5648,311,117,3,192.3,576.9,wallet,2026-07-07 14:59:05,completed,4
5649,304,206,1,400.95,400.95,debit_card,2026-03-31 18:31:26,completed,2
5650,59,429,2,202.27,404.54,upi,2026-05-10 16:19:45,completed,3
5651,657,270,2,75.52,151.04,cod,2026-03-06 13:33:55,completed,0
5652,27,436,5,371.09,1855.45,credit_card,2026-06-23 04:49:04,completed,1
5653,19,107,3,180.63,541.89,debit_card,2026-05-11 19:53:02,completed,2
5654,935,17,1,46.95,46.95,upi,2026-02-14 20:43:54,completed,3
5655,814,489,3,424.66,1273.98,cod,2026-02-01 15:59:59,completed,0
5656,108,435,2,462.49,924.98,wallet,2026-02-10 05:13:20,completed,4
5657,924,81,3,491.64,1474.92,credit_card,2026-06-19 18:11:19,completed,1
5658,583,446,3,155.94,467.82,debit_card,2026-05-14 22:24:19,completed,2
5659,310,397,3,97.38,292.14,debit_card,2026-03-14 21:01:55,completed,2
5660,174,95,2,133.12,266.24,wallet,2026-07-11 01:31:29,completed,4
5661,205,146,4,285.46,1141.84,debit_card,2026-01-30 23:32:30,completed,2
5662,267,269,1,473.75,473.75,cod,2026-06-01 23:48:29,completed,0
5663,92,432,1,165.09,165.09,debit_card,2026-05-16 21:24:09,completed,2
5664,979,98,5,194.45,972.25,upi,2026-05-03 06:15:08,completed,3
5665,256,483,4,84.86,339.44,credit_card,2026-04-10 00:58:55,completed,1
5666,380,132,3,183.61,550.83,cod,2026-03-07 18:54:59,completed,0
5667,46,286,1,113.32,113.32,credit_card,2026-06-13 12:41:01,completed,1
5668,588,383,4,32.74,130.96,credit_card,2026-04-21 12:48:34,completed,1
5669,922,372,3,269.87,809.61,cod,2026-02-15 05:36:22,completed,0
5670,466,440,3,26.52,79.56,debit_card,2026-04-19 06:19:57,completed,2
5671,412,191,2,357.0,714.0,cod,2026-06-21 06:49:56,completed,0
5672,786,142,5,214.57,1072.85,upi,2026-03-05 20:01:12,completed,3
5673,93,409,3,472.58,1417.74,credit_card,2026-07-15 19:02:14,completed,1
5674,730,56,3,249.97,749.91,cod,2026-07-08 09:46:09,completed,0
5675,269,177,3,292.25,876.75,debit_card,2026-05-03 03:07:40,cancelled,2
5676,6,205,3,95.52,286.56,credit_card,2026-07-14 13:57:19,completed,1
5677,116,136,4,27.09,108.36,debit_card,2026-02-06 14:52:55,completed,2
5678,754,111,1,14.86,14.86,wallet,2026-04-16 16:53:09,completed,4
5679,87,459,5,423.84,2119.2,credit_card,2026-06-28 23:02:03,completed,1
5680,836,232,4,209.31,837.24,upi,2026-05-15 02:04:22,completed,3
5681,7,207,3,490.88,1472.64,debit_card,2026-04-29 19:06:17,completed,2
5682,364,154,2,457.15,914.3,wallet,2026-04-30 19:50:22,completed,4
5683,150,338,1,460.49,460.49,cod,2026-05-23 21:46:33,refunded,0
5684,490,96,3,405.6,1216.8,debit_card,2026-01-23 11:39:35,completed,2
5685,366,312,2,284.51,569.02,cod,2026-01-30 17:07:56,completed,0
5686,76,475,4,385.73,1542.92,upi,2026-03-20 09:46:01,completed,3
5687,728,467,5,98.98,494.9,cod,2026-01-22 00:33:23,completed,0
5688,743,214,3,32.01,96.03,wallet,2026-06-26 05:25:13,completed,4
5689,618,372,5,269.87,1349.35,cod,2026-07-04 21:33:47,completed,0
5690,135,269,3,473.75,1421.25,upi,2026-01-26 03:43:16,refunded,3
5691,173,107,3,180.63,541.89,debit_card,2026-03-06 13:42:51,completed,2
5692,122,224,4,448.95,1795.8,wallet,2026-05-15 14:34:18,completed,4
5693,998,71,3,6.27,18.81,debit_card,2026-07-03 01:45:05,pending,2
5694,335,391,1,188.84,188.84,credit_card,2026-01-29 01:41:34,completed,1
5695,633,237,5,263.75,1318.75,cod,2026-06-20 08:56:33,completed,0
5696,144,133,1,17.74,17.74,credit_card,2026-05-14 11:19:34,cancelled,1
5697,787,250,5,38.75,193.75,upi,2026-07-05 22:41:42,completed,3
5698,897,128,2,492.71,985.42,credit_card,2026-04-01 18:26:18,completed,1
5699,856,59,5,38.43,192.15,cod,2026-02-17 17:41:28,completed,0
5700,603,153,4,365.76,1463.04,credit_card,2026-05-23 12:54:41,pending,1
5701,680,252,5,113.13,565.65,cod,2026-07-02 13:24:35,completed,0
5702,393,137,4,35.51,142.04,debit_card,2026-07-18 20:13:46,completed,2
5703,563,428,3,171.4,514.2,upi,2026-05-07 00:36:12,completed,3
