product_id,total_ratings,avg_user_rating,rating_variance,total_purchases,total_revenue,total_views,price,category_encoded,in_stock,price_normalized,view_to_purchase_ratio,popularity_score
470,35,2.857142857142857,1.831932773109244,21,10401.93,34,165.11,9,1,0.3233762285945891,0.6,19.002
471,40,2.925,2.58397435897436,19,6568.29,44,128.79,0,1,0.2497720133752153,0.4222222222222222,19.732000000000003
472,35,3.085714285714286,1.7865546218487391,25,24820.6,33,354.58,3,0,0.7073462356875063,0.7352941176470589,20.599
473,43,2.7906976744186047,2.074197120708748,11,15679.29,46,475.13,5,1,0.9516465700678892,0.2340425531914893,17.438000000000002
474,24,2.875,2.3750000000000004,13,10542.04,35,284.92,2,1,0.5661769176208329,0.3611111111111111,12.505
475,35,3.057142857142857,1.93781512605042,17,21600.88,42,385.73,2,1,0.7704731989056642,0.3953488372093023,17.426000000000002
476,32,2.90625,2.0231854838709675,16,15439.41,35,315.09,0,1,0.6273178640186442,0.4444444444444444,16.105
477,39,2.6923076923076925,1.9554655870445343,14,18809.63,40,383.87,4,0,0.7667038200425575,0.3414634146341463,17.42
478,34,2.8529411764705883,2.008021390374332,9,7036.85,50,305.95,5,0,0.608795217347249,0.1764705882352941,13.95
479,39,2.948717948717949,1.892037786774629,16,8949.2,36,223.73,0,1,0.442172459215726,0.4324324324324324,18.208
480,27,2.592592592592593,2.01994301994302,20,18083.24,30,311.78,5,1,0.6206099908805349,0.6451612903225806,16.19
481,39,3.1794871794871797,1.940620782726046,16,1613.0,47,32.26,2,1,0.0541493565710811,0.3333333333333333,18.241
482,47,3.276595744680851,2.334875115633672,18,9621.99,37,152.73,6,1,0.298287567129395,0.4736842105263157,21.411
483,36,2.611111111111111,1.673015873015873,10,2206.36,39,84.86,9,1,0.1607457695815178,0.25,14.916999999999998
484,31,2.870967741935484,2.0494623655913977,18,8431.34,37,183.29,0,1,0.3602188671597933,0.4736842105263157,16.611
485,36,2.9444444444444446,1.9968253968253973,10,13563.99,47,411.03,1,1,0.8217448576350187,0.2083333333333333,14.941
486,36,3.388888888888889,1.9015873015873013,10,2219.6,42,71.6,8,1,0.1338737460735636,0.2325581395348837,14.925999999999998
487,34,3.147058823529412,1.765597147950089,13,11117.4,44,264.7,5,1,0.5252001215928666,0.2888888888888888,15.531999999999998
488,44,3.4318181818181817,1.367336152219873,15,21227.38,34,493.66,6,1,0.9891985003546458,0.4285714285714285,19.302
489,45,3.2444444444444445,1.734343434343434,14,16137.080000000002,41,424.66,9,1,0.8493667038200426,0.3333333333333333,19.223000000000003
490,42,2.619047619047619,2.1440185830429725,14,10489.5,44,283.5,2,0,0.5632992197791062,0.3111111111111111,18.332
491,28,2.9285714285714284,1.6984126984126984,15,5409.0,28,120.2,2,1,0.2323639679805451,0.5172413793103449,14.484
492,36,3.333333333333333,2.228571428571429,10,6583.36,35,235.12,3,0,0.4652548383828149,0.2777777777777778,14.905
493,43,2.976744186046512,2.308970099667774,13,5277.13,40,170.23,9,1,0.3337521532070118,0.3170731707317073,18.22
494,39,2.9743589743589745,2.499325236167341,15,5368.54,40,130.94,7,1,0.2541290910933225,0.3658536585365853,17.82
495,41,2.5609756097560976,1.6524390243902438,14,15846.54,47,344.49,4,1,0.6868983686290404,0.2916666666666667,18.041
496,43,3.069767441860465,2.1140642303433,24,12645.0,40,168.6,2,0,0.3304488803323538,0.5853658536585366,22.62
497,38,3.263157894736842,2.523470839260313,10,7786.88,37,243.34,4,1,0.4819130611004154,0.2631578947368421,15.511
498,49,2.857142857142857,2.1666666666666665,12,15320.58,49,464.26,0,1,0.9296179957442496,0.24,19.647
499,34,3.0294117647058822,1.8475935828877008,25,19306.89,41,279.81,6,1,0.5558212584861688,0.5952380952380952,20.323
500,37,3.2972972972972974,1.7147147147147144,14,19398.4,43,484.96,1,1,0.9715675347046306,0.3181818181818182,16.829
