product_id,name,category,subcategory,price,brand,avg_rating,n_reviews,in_stock,description,price_normalized,category_encoded
339,Business-focused 24hour leverage,Grocery,Grocery_1,424.77,Johnson LLC,2.5,2583,0,Quickly truth record program beautiful close finally beyond you bank always a.,0.8495896240753875,5
340,Ergonomic composite infrastructure,Health,Health_3,247.95,Rodriguez-Watkins,4.9,4187,1,Student author partner catch left system church simply method market difference exist hotel full clear line.,0.4912554463471476,6
341,Organized heuristic migration,Toys,Toys_2,376.33,Carter-Thornton,1.5,4306,0,Individual us some suggest program decision leave reflect already arrive themselves challenge your.,0.7514236498125443,9
342,De-engineered coherent success,Automotive,Automotive_5,21.12,Campbell LLC,2.4,1431,0,Often responsibility itself but popular wall need onto visit decide list almost.,0.03157361434795825,0
343,Diverse hybrid core,Clothing,Clothing_5,232.73,Jones-Johnson,3.8,96,1,Hope speech less whom situation television last staff seat religious probably.,0.46041138919850033,3
344,Versatile non-volatile standardization,Toys,Toys_5,54.87,Smith and Sons,2.4,2127,1,Indeed main write challenge this drive page whatever trade result individual.,0.09996960178336203,9
345,Visionary 24/7 product,Grocery,Grocery_3,122.38,Dawson-Mcbride,2.9,2810,1,Front bit sign wide cut challenge quite tax season event hospital more.,0.23678184213192824,5
346,Reverse-engineered reciprocal pricing structure,Books,Books_4,214.85,Graham Ltd,2.7,3049,1,Lawyer rest natural much sense and forward.,0.4241767149660553,2
347,Open-source optimizing product,Toys,Toys_3,228.11,Wells Group,3.3,4717,1,Trial participant discuss firm opportunity last feel present although director toward effect enter most.,0.45104873847400956,9
348,Balanced directional knowledge user,Clothing,Clothing_3,403.02,Sanders Group,3.2,3120,1,When sort event sport national indicate maybe.,0.8055122099503496,3
349,Upgradable zero administration productivity,Books,Books_2,239.13,Mack-Alvarado,1.0,3453,0,Writer degree product explain break dog writer night forget nation customer rate bag positive.,0.47338129496402875,2
350,Polarized 3rdgeneration attitude,Books,Books_5,269.32,Velazquez Ltd,2.3,3986,1,College factor either class interview role guess share eye young reality.,0.5345627723173574,2
351,Sharable asymmetric archive,Sports,Sports_5,429.96,Marks Inc,1.2,810,1,At show serve establish condition share front matter strong movement.,0.8601074070321207,8
352,Profound bottom-line matrices,Electronics,Electronics_2,407.84,"Mendez, Floyd and Kelly",2.9,788,0,Good hold country war rise treat per wide.,0.8152801702300131,4
353,Visionary background architecture,Beauty,Beauty_3,183.68,Thomas and Sons,3.2,2111,1,Spring movement long under place ahead table society it southern simply I cold perform low.,0.3610092207923802,1
354,Reverse-engineered value-added standardization,Electronics,Electronics_4,65.01,Cherry Ltd,4.5,4960,1,Strong value sit newspaper leader focus hard tonight already could.,0.12051879623062114,4
355,Re-engineered heuristic adapter,Health,Health_5,326.68,"Peck, Wong and Perry",3.2,2331,1,Wide television be successful organization no bring.,0.6508055527409059,6
356,Devolved methodical methodology,Beauty,Beauty_5,246.31,"Ferrell, Swanson and Peterson",3.9,642,0,Specific skill point early Mr international although blood voice professor your receive staff yourself exactly sure.,0.48793190799473096,1
357,Compatible multi-tasking hierarchy,Health,Health_3,234.56,Jimenez Ltd,4.8,1372,1,Imagine ago expect continue behavior case modern outside beyond box window.,0.46411997162833113,6
358,Visionary full-range functionalities,Toys,Toys_5,287.96,White and Sons,4.4,584,1,Song discuss everybody success nearly must teacher speech near officer real father need father time sell.,0.5723376228594589,9
359,Balanced fault-tolerant instruction set,Books,Books_3,117.97,Barrett LLC,2.3,2386,1,Carry behind war about through amount special.,0.22784476644036883,2
360,Open-architected needs-based benchmark,Health,Health_4,139.27,Moore-Ayers,2.8,2975,0,Bank collection possible notice term piece admit despite remain college.,0.2710102340662681,6
361,Synergized multimedia encoding,Toys,Toys_2,96.02,Smith-Mills,1.1,1922,1,Office role success manage draw involve party home stay fall carry.,0.18336204276015805,9
362,Reverse-engineered incremental paradigm,Clothing,Clothing_2,87.62,Adams-Jensen,1.4,522,0,Religious effort painting ability boy opportunity section reality office.,0.166339041442902,3
363,Stand-alone optimal capability,Grocery,Grocery_1,18.05,"Wright, Dawson and Hall",2.6,681,1,Seat rule range card design where off prepare response stop.,0.02535211267605634,5
364,Advanced incremental benchmark,Sports,Sports_5,81.86,Clark-Thomas,3.6,3193,1,Than foot in process quite kitchen cut play deal.,0.15466612625392642,8
365,Multi-channeled content-based secured line,Home & Kitchen,Home & Kitchen_2,370.11,"Sanchez, Burns and Hill",2.8,1035,1,Edge item city sit street security modern.,0.7388185226466714,7
366,Expanded incremental budgetary management,Grocery,Grocery_2,19.14,Taylor-Ramirez,3.7,2664,0,Shoulder list several assume lawyer field difference cut tell style white especially lose.,0.027561049751747897,5
367,Organic client-driven adapter,Automotive,Automotive_5,467.75,Brewer Group,3.2,1106,1,Worry necessary politics certain environment he effort better television might.,0.9366906474820144,0
368,Integrated value-added initiative,Health,Health_5,230.99,Brown Inc,4.0,4620,0,Together edge each whatever use task off under two physical.,0.4568851960684973,6
369,Progressive 24hour collaboration,Grocery,Grocery_5,158.28,Murphy Ltd,2.4,4420,1,Information game loss cost run result interesting receive evening current I success own nor benefit.,0.30953490728543925,5
370,Phased regional customer loyalty,Clothing,Clothing_4,157.39,Nguyen LLC,2.6,1275,1,Likely drop four dinner whatever administration baby north case improve analysis level.,0.30773127976492043,3
371,Public-key user-facing archive,Electronics,Electronics_1,264.04,Becker PLC,4.0,1116,1,Responsibility determine Democrat he already activity onto build exactly open last decide future.,0.5238626000607964,4
372,Front-line reciprocal capability,Sports,Sports_4,269.87,Trujillo PLC,3.8,4029,0,Second voice drop live everyone cold serious rock unit majority yeah somebody thought beyond mean.,0.5356773735940825,8
373,Focused object-oriented focus group,Sports,Sports_1,384.11,Simmons LLC,4.2,4890,1,Send news clearly school wonder occur project court state doctor and conference.,0.7671901915087649,8
374,Expanded dedicated capacity,Electronics,Electronics_5,189.95,Murray-Stanley,2.6,4592,0,Peace all rise right happen series seven strong it reach.,0.3737156753470463,4
375,Diverse methodical implementation,Toys,Toys_2,85.82,Jackson Inc,3.9,3192,0,Compare successful inside be church available indeed itself record coach require research this most too.,0.16269125544634713,9
376,Reverse-engineered optimal groupware,Home & Kitchen,Home & Kitchen_3,44.21,Moore-Osborn,3.5,4232,1,Produce democratic last common student knowledge firm paper unit sometimes structure cultural far significant let.,0.07836660249265376,7
377,Cross-group optimal budgetary management,Sports,Sports_5,405.36,"Martinez, Brown and Mclaughlin",2.7,560,1,Wear both look training oil scene career military much discussion call traditional meet parent this.,0.8102543317458709,8
378,Front-line national neural-net,Books,Books_3,59.63,Morgan PLC,2.8,3709,1,Employee forward carry condition into sure day sort.,0.1096159691964738,2
379,Face-to-face tangible productivity,Health,Health_4,97.96,Holmes PLC,1.1,406,1,Author return national scene focus clearly everybody suggest air she sister simple real.,0.18729354544533386,6
380,Up-sized 4thgeneration artificial intelligence,Books,Books_1,144.65,Martin-Harmon,1.5,3591,1,Ball read lose south keep thus positive arm piece why ago change government here boy trial.,0.2819130611004155,2
381,Stand-alone explicit system engine,Home & Kitchen,Home & Kitchen_1,79.59,Green-Miller,3.0,2800,0,Outside office live make travel baby compare shake may.,0.15006586280271558,7
382,Balanced foreground implementation,Sports,Sports_4,498.99,Williams-Hamilton,2.9,259,1,Analysis any product though help PM become.,1.0000000000000002,8
383,Up-sized multi-state focus group,Clothing,Clothing_2,32.74,"Hernandez, Gray and Martinez",4.1,584,0,Chance especially direction focus product hand start size heart among research person apply.,0.055122099503495794,3
384,Expanded disintermediate installation,Books,Books_2,448.37,"Chase, Grant and Montgomery",2.0,3125,1,Sign single well task moment call art.,0.8974161515857736,2
385,Business-focused bottom-line infrastructure,Clothing,Clothing_2,195.47,Davenport-Martinez,4.9,2024,1,Trip school energy safe while popular natural list they eat create responsibility could positive hundred.,0.3849022190698146,3
386,Fully-configurable coherent service-desk,Home & Kitchen,Home & Kitchen_4,368.98,Thomas Group,1.4,1707,0,Question rise miss population project film father again these series candidate reveal suddenly issue bit whether.,0.7365285236599454,7
387,Function-based attitude-oriented Local Area Network,Toys,Toys_3,468.43,Short LLC,1.6,345,1,Hope great seek serious term amount idea director put future raise family where treatment age be.,0.9380686999696017,9
388,Multi-tiered fault-tolerant installation,Sports,Sports_4,321.07,Roy-Palmer,1.8,426,1,Measure truth sign room happy new may condition word former win letter story article read.,0.6394366197183098,8
389,Automated explicit software,Clothing,Clothing_2,318.29,"Brown, Farrell and Allen",2.3,1371,1,Decade share great stock election fire remember house develop center.,0.6338028169014085,3
390,Customer-focused background attitude,Health,Health_1,200.93,"Greene, Fox and Griffith",2.0,344,0,Name paper cup order piece cup describe if follow.,0.39596716992603104,6
391,Face-to-face 6thgeneration installation,Health,Health_2,188.84,Cummings Inc,1.4,1291,0,Seven market which yard believe whether teach single result modern across treatment decade ago specific only.,0.37146620731583746,6
392,Managed zero-defect instruction set,Clothing,Clothing_5,172.52,Dunn PLC,4.9,491,1,Under each help line reflect enough exist without build right indeed able perform degree happy.,0.33839294761374,3
393,Monitored client-driven approach,Beauty,Beauty_2,352.16,Collins Inc,4.2,1030,0,That police offer board factor discuss morning gas ago.,0.7024419900699159,1
394,Devolved web-enabled installation,Home & Kitchen,Home & Kitchen_3,490.93,Jackson Ltd,4.2,2845,0,Walk paper media available later friend industry begin value.,0.9836660249265377,7
395,Total value-added superstructure,Home & Kitchen,Home & Kitchen_1,346.18,Anderson-Herrera,2.4,1103,1,Stop piece sing front manage how itself.,0.6903232343702503,7
396,User-friendly 6thgeneration model,Electronics,Electronics_4,354.78,"Davis, Francis and Simmons",3.2,4446,0,Voice want themselves area those guess huge.,0.707751545242679,4
397,Robust background task-force,Home & Kitchen,Home & Kitchen_5,97.38,Hughes Ltd,2.4,3837,1,Authority wait defense well should effect future appear involve nearly job board phone magazine.,0.18611814773533283,7
398,Virtual next generation project,Health,Health_5,84.37,Howell PLC,3.1,3681,1,Face white break fight never soldier world sister garden down television.,0.15975276117134463,6
399,Reactive user-facing moderator,Sports,Sports_5,186.72,Russell and Sons,1.0,4144,0,Population pass buy bill have reality adult state medical year.,0.3671699260310062,8
400,Reduced tertiary architecture,Books,Books_1,311.77,Mitchell-White,2.5,1956,1,Research laugh effort southern idea our of.,0.6205897254027763,2
401,Self-enabling intangible throughput,Clothing,Clothing_5,410.43,"Armstrong, Bennett and Deleon",1.8,4075,1,Store politics service second put seven take bed mission certain situation.,0.8205289289695005,3
402,Reduced human-resource productivity,Health,Health_3,164.69,"Wright, Rivera and Garcia",3.6,904,1,Sign thought notice society task well three.,0.3225250785287263,6
403,Customer-focused contextually-based time-frame,Grocery,Grocery_1,26.67,Phillips and Sons,4.8,1463,1,Identify nice visit imagine record wrong list huge brother shake win air kind.,0.04282095450400243,5
404,User-friendly didactic function,Home & Kitchen,Home & Kitchen_1,245.26,"Hahn, Ramsey and Meyer",1.4,4677,0,For production traditional practice together minute price night admit standard.,0.48580403283007395,7
405,Horizontal 24hour hardware,Automotive,Automotive_5,313.87,Clay-Wilson,3.4,402,1,Total not its air source six image several name.,0.6248454757320904,0
406,Digitized intermediate protocol,Home & Kitchen,Home & Kitchen_5,360.33,Davis-Pierce,1.1,1709,0,Her imagine authority stop address loss international public rate certainly couple more number wonder seek.,0.7189988853987233,7
407,Function-based content-based time-frame,Clothing,Clothing_4,401.5,Ross-Hernandez,1.2,4571,0,Someone financial meeting personal American ahead where long difference according system its hospital those artist area.,0.8024318573310366,3
408,Virtual human-resource middleware,Beauty,Beauty_1,412.7,Jones Ltd,2.1,333,1,Sport friend wide take answer at month partner evidence fall.,0.8251291924207113,1
409,Robust asynchronous support,Sports,Sports_1,472.58,Brown-Russell,4.8,795,1,Television miss the we politics phone anyone happy point.,0.9464788732394366,8
410,Future-proofed 3rdgeneration methodology,Home & Kitchen,Home & Kitchen_5,195.74,Ramos-Campbell,1.8,2037,1,Around wall those rise several in candidate case affect.,0.3854493869692978,7
411,Cross-group value-added matrix,Grocery,Grocery_5,210.52,"Garrett, Wells and Cruz",1.4,4723,1,Word not usually at sing age view.,0.415401763096565,5
412,Synergistic national firmware,Automotive,Automotive_4,442.0,Waller and Sons,1.7,1477,0,Law become car use group us dark trouble husband level.,0.8845070422535212,0
413,Configurable maximized access,Grocery,Grocery_3,330.48,Atkinson and Sons,3.1,4914,0,Bad clear here despite instead stay woman fish.,0.6585064342891884,5
414,Persistent modular moratorium,Beauty,Beauty_3,277.29,"Bray, Bennett and Lee",5.0,3045,0,Avoid property father enough any which ten follow cell how member win behind every.,0.550714358090992,1
415,Business-focused disintermediate knowledge user,Toys,Toys_3,306.16,Fleming Inc,3.3,1752,0,Like board center leg so project color cost add claim begin man star.,0.6092207923801805,9
416,Public-key contextually-based benchmark,Grocery,Grocery_3,183.2,"Lee, Stone and Beltran",2.8,3252,1,Occur future stop six rather just serious term discuss.,0.3600364778599655,5
417,Quality-focused dynamic budgetary management,Electronics,Electronics_3,299.9,"Thompson, Maldonado and Flores",3.1,2472,1,Full occur last school manage reflect name.,0.5965346033032728,4
418,Sharable interactive initiative,Sports,Sports_2,111.34,"Ho, Wilson and Mendoza",2.3,2260,1,I visit door if sister chair society half.,0.21440875468639173,8
419,Adaptive homogeneous moratorium,Clothing,Clothing_1,232.88,Miller and Sons,1.6,2170,1,Difference glass purpose beat hotel them hand since much.,0.4607153713648799,3
420,Organized bi-directional software,Health,Health_2,120.33,Sullivan-Hernandez,4.2,752,0,Mission show company word catch nothing why sense.,0.23262741919140742,6
421,Balanced next generation parallelism,Health,Health_2,368.46,"Barton, Adams and Jordan",3.9,3952,1,My situation test well camera truth surface sometimes week reality discover success item rest respond economy.,0.7354747188164961,6
422,Implemented secondary capacity,Automotive,Automotive_5,410.66,Khan-Morgan,1.4,2460,1,Mention picture positive exist later nation leader special tree receive kid ground condition time I hospital.,0.8209950349579491,0
423,Exclusive needs-based throughput,Health,Health_4,43.85,"Lopez, Peck and Hayes",1.2,2739,1,Sister white as physical wind manager mother his change perhaps trip media.,0.0776370452933428,6
424,Universal coherent capacity,Toys,Toys_4,465.47,Black-Gonzalez,1.5,1857,1,So mother race a poor radio society.,0.9320701185530449,9
425,Multi-layered actuating standardization,Toys,Toys_1,155.87,Ware-Alvarado,1.2,4423,1,Sense hope road forward lead although pull collection tonight compare second system.,0.3046509271456075,9
426,Future-proofed eco-centric contingency,Beauty,Beauty_5,350.4,"Long, Watkins and Gonzalez",1.6,3218,0,Step particularly control east weight raise school suggest smile store develop wait.,0.6988752659843955,1
427,Quality-focused object-oriented benchmark,Health,Health_5,254.84,Sullivan-Green,1.9,2373,0,Cost seven reveal usually concern war home why commercial watch develop reason.,0.5052183605228493,6
428,Mandatory multi-tasking portal,Books,Books_2,171.4,"Wood, Walker and Esparza",2.9,403,0,Blood represent hard agent position million what wear next administration fly maintain quite station.,0.3361232141047725,2
429,Face-to-face 24hour core,Sports,Sports_1,202.27,Fuller-Wilson,2.7,1068,1,Station avoid strategy trial out close current strategy four door soldier beat hair house because.,0.39868274394568853,8
430,Implemented logistical benchmark,Automotive,Automotive_5,103.06,Carey-Harris,2.6,4680,1,Rock hand though stage live suffer modern draw international surface.,0.19762893910223933,0
431,Balanced 3rdgeneration process improvement,Grocery,Grocery_5,498.55,Cisneros-Hernandez,3.1,1985,1,Exist show beautiful simply concern him more young.,0.99910831897862,5
432,Total optimizing moderator,Sports,Sports_4,165.09,Hoffman-Jacobs,4.7,733,1,Serious according guess dog method newspaper short I three.,0.32333569763907183,8
433,Managed next generation workforce,Toys,Toys_4,185.81,Butler-Sosa,1.8,2822,1,Media society last kind fear cold manage full front scientist protect must fund open who someone.,0.3653257675549701,9
434,Intuitive zero tolerance structure,Sports,Sports_2,493.89,"Roberts, Shaw and Torres",3.5,3622,1,Treat whose speech into forward carry surface think amount soon head director positive discussion when capital.,0.9896646063430946,8
435,Customizable fresh-thinking functionalities,Automotive,Automotive_1,462.49,Clark LLC,1.9,3062,1,Lose miss plant international scene radio exist expect mind pay history people.,0.9260310061809707,0
436,Universal mobile circuit,Clothing,Clothing_1,371.09,Mccarty-Vaughn,2.0,1209,1,Institution together small rest fall including section can suffer world.,0.7408045394670179,3
437,Triple-buffered composite hub,Electronics,Electronics_3,348.43,Clark-Benjamin,1.4,3686,0,Despite spend remain space black card student call paper these population phone perhaps arrive scene.,0.6948829668659439,4
438,Cross-group multi-state encryption,Electronics,Electronics_3,108.46,Baker-Moore,3.2,1669,1,Leg agency close likely million beautiful lay skin tonight lose fly section guy physical low.,0.20857229709190392,4
439,Multi-tiered coherent orchestration,Grocery,Grocery_4,313.41,Nguyen PLC,5.0,150,0,Memory simply prove law tonight network role hotel.,0.6239132637551931,5
440,Reactive contextually-based structure,Health,Health_5,26.52,Horne-Brewer,1.7,2326,1,As reach cup skin rock understand pretty whom what.,0.04251697233762285,6
441,Assimilated fresh-thinking contingency,Health,Health_3,31.28,Moore PLC,3.6,68,1,Degree in commercial beyond interview force take away field network century to foot hair who smile.,0.05216333975073463,6
442,Quality-focused demand-driven functionalities,Toys,Toys_3,333.18,"Case, Adams and Martinez",4.7,2950,1,Say think despite space face walk number end effect specific simple particularly rise Congress.,0.6639781132840207,9
443,Organized real-time paradigm,Electronics,Electronics_3,434.37,Smith-Duncan,3.6,1893,0,Attorney area east too life money marriage both make time force often next.,0.8690444827236802,4
444,Programmable dynamic capacity,Grocery,Grocery_1,452.42,Johnson Ltd,2.9,4891,1,Care hair role risk approach could also and.,0.9056236700780221,5
445,Virtual neutral matrix,Books,Books_2,252.82,"Cochran, Parks and Owens",2.8,176,1,Media notice glass decision science relate head method continue PM hour article study seek.,0.5011247340156044,2
446,Visionary 6thgeneration customer loyalty,Home & Kitchen,Home & Kitchen_5,155.94,Ramirez LLC,3.0,1286,1,Two population spring talk off body at strong clear decide.,0.3047927854899179,7
447,Upgradable object-oriented array,Beauty,Beauty_3,180.91,Maxwell Ltd,2.2,4106,1,Cold unit walk see professional begin current everyone test memory arm statement treatment office yeah.,0.3553956834532374,1
448,Configurable demand-driven software,Electronics,Electronics_3,439.95,"Porter, Franklin and Wilson",4.6,241,1,Any character charge debate brother rather red least level produce apply paper second.,0.8803526193130002,4
449,Cross-group bifurcated budgetary management,Home & Kitchen,Home & Kitchen_2,174.18,Powell-Anderson,2.6,1124,1,Among pay all carry garden sea more join eat.,0.34175701692167393,7
450,Secured value-added superstructure,Toys,Toys_5,480.5,Johnson PLC,3.4,1863,0,Issue front movie produce lay theory specific since billion share.,0.962529131624278,9
451,Horizontal context-sensitive attitude,Home & Kitchen,Home & Kitchen_5,80.61,Mitchell PLC,4.9,4959,1,Personal cell front across professor word change expert can style option red happen.,0.15213294153409665,7
452,Monitored uniform implementation,Automotive,Automotive_5,70.23,Cochran Ltd,3.6,4759,1,South Democrat project other campaign reason market.,0.13109737562063026,0
453,Ameliorated zero-defect attitude,Books,Books_3,345.82,Novak Inc,4.6,1107,0,Every interest grow force happen film under deep agree.,0.6895936771709393,2
454,Compatible value-added time-frame,Books,Books_5,458.97,Johnson Group,2.3,4565,1,Institution gun class discuss manager art out.,0.9188975580099301,2
455,Centralized leadingedge success,Books,Books_3,420.56,"Maynard, Reynolds and Atkins",1.6,241,1,Include candidate team most war blood floor.,0.8410578579390009,2
456,Diverse systemic product,Toys,Toys_4,155.16,"Smith, Haynes and Delacruz",4.0,2242,1,Economic by pattern traditional if many trial.,0.30321207822474416,9
457,Sharable local hub,Home & Kitchen,Home & Kitchen_1,70.12,Orozco-Parker,1.1,2186,1,He opportunity sing girl expect such watch economy.,0.13087445536528525,7
458,Customer-focused client-driven workforce,Health,Health_2,119.3,Murray-Smith,1.1,651,0,Never shoulder something method although ago treatment.,0.2305400749822677,6
459,Open-source neutral emulation,Books,Books_5,423.84,Cole LLC,2.9,3063,1,Major interest amount actually best risk hand blue.,0.8477049346438341,2
460,Reverse-engineered 4thgeneration success,Toys,Toys_4,239.55,Mccann Ltd,1.7,1853,1,Less crime amount laugh east left director bag.,0.4742324450298916,9
461,Business-focused executive hierarchy,Toys,Toys_1,463.09,"Finley, Vasquez and Gonzalez",4.8,1823,1,Company region agent north consider mother month green international involve effect ahead building.,0.9272469348464889,9
462,Adaptive full-range customer loyalty,Home & Kitchen,Home & Kitchen_1,92.65,"Lara, Waters and Lawson",4.8,3598,0,State try keep effect join hour statement bad one.,0.17653257675549702,7
463,Progressive disintermediate challenge,Beauty,Beauty_4,444.36,"Nash, Smith and Brown",2.7,342,0,Idea international financial form operation sense somebody anything open project buy.,0.8892896950045598,1
464,Function-based 5thgeneration adapter,Beauty,Beauty_4,307.69,"Rios, Richards and Stephens",4.0,4864,1,Attack resource serious teach piece especially able economic young assume six amount particular maybe space.,0.612321410477252,1
465,Innovative secondary policy,Grocery,Grocery_1,228.55,Noble-Foster,4.3,347,1,More manage difference assume leg keep build increase owner seek bill traditional western chance machine weight.,0.4519404194953896,5
466,Pre-emptive mission-critical orchestration,Grocery,Grocery_5,200.83,Wright-Rivas,3.9,4568,0,Join decision read middle opportunity eye nothing box particular southern attack state.,0.39576451514844463,5
467,Fundamental composite Internet solution,Grocery,Grocery_1,98.98,"Taylor, Lewis and Williams",2.8,2494,1,Star music commercial become area citizen program agree sort physical believe us view want.,0.18936062417671498,5
468,Configurable disintermediate hub,Automotive,Automotive_2,214.12,"Miles, Gilbert and Palmer",3.5,446,1,Those sister large chair born wish while room Mr personal who until meet spring.,0.4226973350896747,0
469,Compatible needs-based initiative,Automotive,Automotive_4,49.77,Torres-Taylor,3.0,1472,1,Later they green message until number key medical join.,0.08963420812645659,0
470,Advanced needs-based conglomeration,Toys,Toys_4,165.11,Cain LLC,1.1,3716,1,Another listen list behavior successful success herself be other before possible base citizen through purpose.,0.32337622859458914,9
471,Reverse-engineered encompassing utilization,Automotive,Automotive_1,128.79,Greene Group,3.8,1343,1,Tough character risk hot wall prove summer professor anyone amount great require else so so.,0.24977201337521532,0
472,Optimized bifurcated help-desk,Clothing,Clothing_1,354.58,Williams-Lam,3.5,698,0,Computer exist throw real next four help blood use ok.,0.7073462356875063,3
473,Switchable static project,Grocery,Grocery_5,475.13,White-Bowman,2.5,3117,1,Unit reduce executive particular himself eat enter partner agent laugh fine ask activity night bill central.,0.9516465700678893,5
474,Multi-channeled optimal task-force,Books,Books_3,284.92,Petersen Group,3.6,1229,1,My by maybe off smile develop movement mouth maybe pass they.,0.5661769176208329,2
475,Devolved empowering infrastructure,Books,Books_2,385.73,Hernandez-Archer,1.2,2523,1,Knowledge office interesting perhaps as feel Democrat stop only series right group sense outside spring.,0.7704731989056642,2
476,Expanded transitional installation,Automotive,Automotive_3,315.09,Hall Group,1.5,1077,1,Thus game wonder analysis effort news behind forward stop against close trade everything.,0.6273178640186442,0
477,Innovative modular circuit,Electronics,Electronics_5,383.87,Martinez-Davis,1.0,4076,0,Practice their recent event skin indicate suddenly like science to use assume.,0.7667038200425575,4
478,Programmable clear-thinking standardization,Grocery,Grocery_1,305.95,Wheeler-Berry,3.0,1776,0,Piece national what role term left necessary best bag even might yet skin style performance.,0.608795217347249,5
479,Object-based responsive implementation,Automotive,Automotive_4,223.73,Gardner-Jensen,3.4,53,1,Pay trip recognize ok recent near find medical note read term force open without sound.,0.442172459215726,0
480,Business-focused bifurcated capability,Grocery,Grocery_3,311.78,"Taylor, George and White",3.2,1700,1,Yes east up threat and box listen institution rock dinner other sell new house.,0.6206099908805349,5
481,Operative foreground encryption,Books,Books_2,32.26,Daugherty-Holland,2.4,1190,1,Method employee head argue magazine any order prepare.,0.05414935657108115,2
482,Innovative client-driven framework,Health,Health_5,152.73,"Mata, Wright and Williams",4.7,401,1,Your radio ever total technology party issue improve force job class star.,0.298287567129395,6
483,Integrated foreground interface,Toys,Toys_2,84.86,Burns-Ramos,2.1,4873,1,Throughout number site final five determine sit source ahead capital tax hard sometimes then situation.,0.16074576958151787,9
484,Sharable contextually-based throughput,Automotive,Automotive_5,183.29,Rogers-Roberts,1.1,2451,1,How free part director approach reason push civil.,0.3602188671597933,0
485,Enterprise-wide bottom-line conglomeration,Beauty,Beauty_4,411.03,Phillips Group,4.0,4509,1,Who long prevent financial care firm attack agree bad exactly work begin treat.,0.8217448576350187,1
486,Profit-focused eco-centric monitoring,Sports,Sports_4,71.6,"Fowler, Holder and Smith",3.8,2248,1,Address listen might how represent yard campaign themselves common other walk know size add soon.,0.13387374607356367,8
487,Organized client-driven structure,Grocery,Grocery_4,264.7,Sparks-Farrell,3.8,476,1,Away room try apply more director service long direction generation open history sell.,0.5252001215928666,5
488,Business-focused maximized neural-net,Health,Health_5,493.66,Beltran-Reid,2.9,4954,1,Work way company campaign public reason discussion food education someone woman environmental.,0.9891985003546458,6
489,Automated systematic interface,Toys,Toys_5,424.66,Torres-Richardson,2.0,4711,1,Full certainly culture they born war child require language show pass say with radio.,0.8493667038200426,9
490,Secured upward-trending artificial intelligence,Books,Books_5,283.5,Gonzales-Ayala,3.1,4077,0,Drug fall political score majority air test never here college.,0.5632992197791062,2
491,Compatible methodical help-desk,Books,Books_5,120.2,"Smith, Daniels and Solis",2.2,1585,1,Parent hit east among forget play almost participant.,0.23236396798054515,2
492,Focused fresh-thinking success,Clothing,Clothing_1,235.12,"Shaw, Thomas and Hanson",4.2,1698,0,Former director figure along TV record plant billion attorney their.,0.4652548383828149,3
493,Organic methodical middleware,Toys,Toys_1,170.23,Palmer-Jones,3.2,1739,1,Generation common effect true western energy into stay decision movement gun at owner.,0.33375215320701185,9
494,Extended local strategy,Home & Kitchen,Home & Kitchen_3,130.94,"Rodriguez, May and Curtis",1.3,2459,1,Drive other chair lead maybe produce them save sound nothing international only.,0.2541290910933225,7
495,Profound zero-defect collaboration,Electronics,Electronics_1,344.49,"George, Torres and Galloway",2.4,4660,1,Official car look ever last case heavy already become rock our security high education.,0.6868983686290404,4
496,Future-proofed clear-thinking database,Books,Books_2,168.6,"Wong, Vargas and Martin",2.4,3924,0,Draw society character both position near air turn church thing.,0.3304488803323538,2
497,Expanded context-sensitive model,Electronics,Electronics_2,243.34,"Glass, Joseph and Hawkins",3.5,4398,1,Cold building staff address discover threat administration reality history its.,0.48191306110041543,4
498,Customizable 6thgeneration algorithm,Automotive,Automotive_4,464.26,"Skinner, Carlson and Parrish",1.2,4268,1,Resource business natural stand country himself behavior article right today eye floor during want.,0.9296179957442496,0
499,Reverse-engineered multimedia system engine,Health,Health_3,279.81,Hartman LLC,1.1,4730,1,Situation short nearly catch fire impact word first put best about safe yes.,0.5558212584861688,6
500,Persevering web-enabled initiative,Beauty,Beauty_1,484.96,Smith LLC,2.1,255,1,Weight open join avoid affect ready job win protect instead begin actually.,0.9715675347046306,1
