transaction_id,user_id,product_id,quantity,unit_price,total_amount,payment_method,transaction_date,status
5182,46,101,3,72.93,218.79,upi,2026-06-16T14:57:48,completed
5183,790,163,2,325.45,,upi,2026-02-11T00:26:33,completed
5184,163,94,2,69.7,139.4,wallet,2026-05-12T16:45:52,completed
5185,463,374,3,189.95,569.85,cod,2026-03-11T22:09:05,completed
5186,584,265,4,193.8,775.2,cod,2026-04-14T14:28:27,completed
5187,722,402,2,164.69,329.38,wallet,2026-05-23T00:20:27,completed
5188,64,329,3,402.46,1207.38,cod,2026-05-08T09:48:34,completed
5189,698,462,3,92.65,277.95,wallet,2026-03-31T14:25:03,completed
5190,582,91,1,201.14,201.14,wallet,2026-02-03T10:48:27,completed
5191,644,279,3,421.69,1265.07,cod,2026-04-20T12:57:11,completed
5192,991,128,1,492.71,492.71,upi,2026-05-12T03:05:21,pending
5193,324,310,3,190.64,571.92,upi,2026-04-13T03:20:52,completed
5194,236,126,3,150.98,452.94,credit_card,2026-02-17T12:09:32,completed
5195,623,135,3,196.83,590.49,wallet,2026-05-01T04:49:43,refunded
5196,632,222,2,61.44,122.88,debit_card,2026-05-07T12:47:15,completed
5197,588,73,2,116.14,232.28,upi,2026-05-03T12:44:07,completed
5198,272,274,3,39.56,118.68,credit_card,2026-04-05T09:28:36,completed
5199,607,282,4,238.69,954.76,cod,2026-06-01T17:30:09,completed
5200,324,219,2,22.74,45.48,wallet,2026-01-25T23:43:06,cancelled
5201,43,357,1,234.56,234.56,credit_card,2026-05-04T10:08:11,completed
5202,604,225,3,101.98,305.94,debit_card,2026-07-11T03:09:12,completed
5203,922,158,5,412.64,2063.2,credit_card,2026-03-28T12:18:50,completed
5204,20,103,3,175.3,525.9,upi,2026-03-17T09:54:43,completed
5205,358,150,4,346.8,1387.2,cod,2026-01-26T02:20:57,cancelled
5206,602,460,2,239.55,479.1,cod,2026-03-14T20:58:27,completed
5207,143,320,2,473.13,946.26,upi,2026-04-27T22:22:22,completed
5208,873,335,2,240.89,481.78,debit_card,2026-02-24T21:33:59,completed
5209,371,358,2,287.96,575.92,debit_card,2026-02-10T07:13:52,completed
5210,427,116,4,355.06,1420.24,wallet,2026-06-13T03:33:38,completed
5211,599,59,5,38.43,192.15,cod,2026-07-10T07:07:37,completed
5212,100,185,3,13.87,41.61,debit_card,2026-07-14T11:57:35,completed
5213,633,365,2,370.11,740.22,debit_card,2026-02-16T20:32:07,completed
5214,728,264,4,464.38,1857.52,cod,2026-04-25T12:29:51,completed
5215,463,216,1,255.93,255.93,credit_card,2026-06-27T17:59:22,completed
5216,640,84,1,297.99,297.99,upi,2026-05-01T22:36:06,completed
5217,623,189,3,376.31,1128.93,debit_card,2026-06-25T03:40:51,completed
5218,867,420,4,120.33,481.32,cod,2026-03-04T17:55:44,completed
5219,986,324,5,179.8,899.0,credit_card,2026-07-13T17:05:57,completed
5220,223,357,5,234.56,1172.8,debit_card,2026-04-25T17:38:17,completed
5221,947,435,4,462.49,1849.96,debit_card,2026-02-21T17:35:59,completed
5222,225,60,3,146.81,440.43,debit_card,2026-02-24T05:29:16,completed
5223,600,217,2,232.25,464.5,debit_card,2026-03-03T08:13:23,completed
5224,392,124,2,441.48,882.96,upi,2026-04-15T17:23:00,completed
5225,927,131,5,122.59,612.95,upi,2026-06-07T10:22:12,completed
5226,139,152,5,486.39,2431.95,cod,2026-06-23T14:29:30,completed
5227,670,257,5,474.36,2371.8,credit_card,2026-07-01T08:50:00,completed
5228,741,191,5,357.0,1785.0,wallet,2026-05-13T15:45:05,completed
5229,168,184,3,269.22,807.66,debit_card,2026-07-08T16:15:15,completed
5230,810,288,4,441.37,1765.48,wallet,2026-04-15T12:41:16,pending
5231,149,110,3,91.9,275.7,cod,2026-04-12T21:24:05,pending
5232,608,159,4,246.95,987.8,wallet,2026-04-29T16:39:55,completed
5233,221,13,4,377.4,1509.6,cod,2026-03-17T15:27:03,completed
5234,266,259,4,415.23,1660.92,cod,2026-05-11T01:56:25,completed
5235,458,282,3,238.69,716.07,cod,2026-04-30T19:39:42,refunded
5236,834,61,4,322.07,,wallet,2026-02-22T05:13:16,completed
5237,597,61,3,322.07,966.21,debit_card,2026-06-22T19:07:08,cancelled
5238,942,128,4,492.71,1970.84,upi,2026-03-21T23:48:59,completed
5239,645,326,5,177.31,886.55,credit_card,2026-05-17T22:29:44,completed
5240,185,252,5,113.13,565.65,wallet,2026-05-28T07:09:24,completed
5241,51,208,1,402.12,,wallet,2026-02-03T23:00:16,completed
5242,624,384,2,448.37,896.74,debit_card,2026-06-04T17:47:21,refunded
5243,360,327,3,230.11,690.33,upi,2026-04-16T23:11:43,completed
5244,880,143,5,132.65,663.25,credit_card,2026-04-17T14:02:58,completed
5245,406,154,2,457.15,914.3,cod,2026-04-01T09:24:57,completed
5246,973,8,4,27.12,108.48,credit_card,2026-03-03T00:10:53,completed
5247,558,306,2,213.24,426.48,upi,2026-06-19T19:16:07,completed
5248,868,496,2,168.6,337.2,credit_card,2026-03-31T22:39:34,completed
5249,555,77,5,284.08,1420.4,cod,2026-02-03T02:11:24,refunded
5250,824,470,2,165.11,330.22,credit_card,2026-05-14T10:42:58,completed
5251,389,198,4,151.2,604.8,credit_card,2026-03-02T13:41:20,refunded
5252,745,498,5,464.26,2321.3,cod,2026-06-09T07:36:00,pending
5253,660,375,2,85.82,171.64,cod,2026-04-30T18:45:36,completed
5254,137,316,3,203.28,609.84,debit_card,2026-02-13T15:42:21,completed
5255,526,127,2,444.53,889.06,wallet,2026-03-08T07:00:37,completed
5256,362,264,4,464.38,1857.52,credit_card,2026-02-05T03:16:33,completed
5257,794,224,3,448.95,1346.85,wallet,2026-04-29T20:35:25,pending
5258,444,328,5,255.59,1277.95,wallet,2026-02-15T21:42:38,completed
5259,747,169,2,383.91,767.82,wallet,2026-07-14T01:29:59,completed
5260,851,159,5,246.95,1234.75,debit_card,2026-07-03T02:44:54,completed
5261,859,421,5,368.46,1842.3,debit_card,2026-04-23T10:26:54,completed
5262,682,86,5,139.62,698.1,cod,2026-07-01T09:17:12,completed
5263,214,363,3,18.05,54.15,debit_card,2026-03-30T07:18:34,completed
5264,16,259,2,415.23,830.46,debit_card,2026-04-24T17:50:03,pending
5265,481,337,1,105.37,105.37,wallet,2026-05-13T02:22:20,completed
5266,391,65,3,306.37,919.11,debit_card,2026-02-18T18:02:57,completed
5267,651,322,2,393.06,786.12,upi,2026-02-17T22:03:29,completed
5268,3,268,4,74.98,299.92,upi,2026-07-11T21:39:41,completed
5269,359,459,1,423.84,423.84,debit_card,2026-04-13T10:48:47,refunded
5270,961,116,2,355.06,710.12,wallet,2026-05-30T17:49:47,completed
5271,154,188,3,264.44,793.32,cod,2026-05-10T01:52:10,completed
5272,141,391,4,188.84,755.36,credit_card,2026-02-23T22:31:37,completed
5273,70,368,5,230.99,1154.95,wallet,2026-06-12T05:08:35,completed
5274,843,16,1,177.22,177.22,credit_card,2026-07-09T00:33:18,completed
5275,542,12,3,227.54,682.62,wallet,2026-03-25T03:51:57,completed
5276,281,326,4,177.31,709.24,wallet,2026-07-02T11:27:28,completed
5277,212,443,3,434.37,1303.11,debit_card,2026-05-21T08:42:38,completed
5278,607,225,2,101.98,203.96,cod,2026-05-20T05:20:21,completed
5279,853,128,5,492.71,2463.55,upi,2026-03-22T22:03:17,completed
5280,854,348,5,403.02,,cod,2026-02-25T17:27:56,completed
5281,797,359,4,117.97,471.88,credit_card,2026-07-15T03:00:04,completed
5282,998,28,1,152.37,152.37,wallet,2026-04-23T17:24:21,completed
5283,992,248,1,300.46,300.46,debit_card,2026-04-17T12:12:13,completed
5284,753,27,5,381.2,1906.0,wallet,2026-06-15T22:16:46,completed
5285,269,500,3,484.96,1454.88,credit_card,2026-06-11T21:15:56,completed
5286,998,453,1,345.82,345.82,debit_card,2026-07-09T07:39:58,completed
5287,222,234,1,358.62,358.62,cod,2026-03-16T15:27:35,completed
5288,451,333,4,270.15,1080.6,credit_card,2026-02-16T03:20:42,cancelled
5289,301,15,2,483.13,966.26,debit_card,2026-03-31T21:55:29,completed
5290,100,450,5,480.5,2402.5,wallet,2026-04-02T13:05:13,cancelled
5291,717,218,3,161.45,484.35,debit_card,2026-04-04T05:02:05,completed
5292,964,44,2,51.2,102.4,credit_card,2026-04-28T12:22:48,completed
5293,378,62,2,44.12,88.24,wallet,2026-07-05T17:03:37,completed
5294,22,307,2,395.83,791.66,upi,2026-03-05T01:43:59,completed
5295,679,382,1,498.99,498.99,credit_card,2026-04-07T18:04:21,completed
5296,444,208,4,402.12,1608.48,credit_card,2026-03-02T21:15:22,completed
5297,769,22,4,408.53,1634.12,upi,2026-06-26T12:20:04,completed
5298,799,346,4,214.85,859.4,credit_card,2026-01-22T13:59:48,pending
5299,255,458,3,119.3,357.9,cod,2026-05-05T03:49:32,completed
5300,105,180,3,431.89,1295.67,wallet,2026-02-24T14:12:58,completed
5301,106,25,1,271.12,271.12,cod,2026-01-27T22:36:31,completed
5302,263,355,4,326.68,1306.72,cod,2026-06-29T22:51:32,completed
5303,65,117,5,192.3,961.5,wallet,2026-05-02T10:14:09,completed
5304,187,248,4,300.46,1201.84,debit_card,2026-04-24T05:24:43,pending
5305,879,235,1,348.68,348.68,cod,2026-06-06T22:39:42,completed
5306,415,28,1,152.37,152.37,cod,2026-02-01T17:01:39,completed
5307,675,72,1,185.17,185.17,credit_card,2026-05-24T10:46:50,completed
5308,192,405,2,313.87,627.74,wallet,2026-04-18T03:44:49,pending
5309,684,270,3,75.52,226.56,cod,2026-02-11T03:02:47,completed
5310,743,316,3,203.28,609.84,wallet,2026-03-07T00:21:17,pending
5311,17,109,1,283.99,283.99,wallet,2026-04-15T00:09:53,completed
5312,873,340,4,247.95,991.8,upi,2026-06-01T19:31:12,refunded
5313,785,32,3,300.44,901.32,cod,2026-04-02T12:26:08,completed
5314,220,186,1,68.82,68.82,debit_card,2026-07-12T03:44:50,completed
5315,251,114,3,353.75,1061.25,wallet,2026-05-06T10:43:27,completed
5316,647,320,3,473.13,,wallet,2026-04-02T17:46:47,completed
5317,828,163,1,325.45,325.45,cod,2026-07-19T17:09:57,completed
5318,237,262,4,197.08,788.32,wallet,2026-06-08T15:42:04,pending
5319,78,349,5,239.13,1195.65,credit_card,2026-03-03T07:47:14,completed
5320,245,181,3,160.14,480.42,credit_card,2026-05-24T14:06:09,completed
5321,302,237,5,263.75,1318.75,cod,2026-04-18T15:33:52,completed
5322,539,351,4,429.96,1719.84,cod,2026-03-18T20:52:43,completed
5323,788,380,5,144.65,723.25,upi,2026-07-05T14:46:18,completed
5324,499,93,5,55.44,277.2,cod,2026-07-02T17:33:39,completed
5325,355,77,3,284.08,852.24,credit_card,2026-02-15T10:31:05,pending
5326,272,22,3,408.53,1225.59,debit_card,2026-05-13T17:44:59,completed
5327,22,47,4,9.6,38.4,debit_card,2026-03-04T09:09:12,completed
5328,457,321,3,426.03,1278.09,upi,2026-05-11T21:10:58,completed
5329,732,39,4,398.86,1595.44,debit_card,2026-02-14T17:57:49,completed
5330,668,227,5,387.21,1936.05,cod,2026-05-20T00:02:53,completed
5331,566,338,2,460.49,920.98,debit_card,2026-03-27T03:24:48,completed
5332,519,73,4,116.14,464.56,credit_card,2026-04-27T12:16:17,completed
5333,940,147,5,393.94,1969.7,cod,2026-03-27T12:42:20,completed
5334,787,84,4,297.99,1191.96,credit_card,2026-07-19T13:08:11,completed
5335,430,255,2,363.37,726.74,upi,2026-02-23T15:24:59,completed
5336,24,93,4,55.44,221.76,debit_card,2026-02-26T16:38:34,completed
5337,448,158,4,412.64,1650.56,credit_card,2026-07-07T01:40:51,cancelled
5338,106,225,4,101.98,407.92,credit_card,2026-02-28T20:24:09,refunded
5339,484,285,5,93.68,468.4,credit_card,2026-03-13T18:38:18,completed
5340,333,178,3,434.41,1303.23,wallet,2026-06-05T19:37:05,pending
5341,23,300,1,416.03,416.03,debit_card,2026-02-10T04:51:04,cancelled
5342,688,365,3,370.11,1110.33,wallet,2026-04-28T07:54:46,completed
5343,22,180,4,431.89,1727.56,upi,2026-03-15T13:40:07,completed
5344,454,219,3,22.74,68.22,upi,2026-07-13T13:53:08,completed
5345,697,243,4,105.53,422.12,credit_card,2026-02-23T04:16:40,pending
5346,162,460,4,239.55,958.2,cod,2026-02-18T18:10:12,completed
5347,38,403,4,26.67,106.68,upi,2026-03-17T09:40:55,completed
5348,381,413,1,330.48,330.48,debit_card,2026-06-04T15:44:01,pending
5349,789,327,1,230.11,230.11,upi,2026-03-28T10:19:08,completed
5350,966,148,5,329.12,1645.6,cod,2026-02-14T02:21:03,refunded
5351,212,178,2,434.41,868.82,wallet,2026-06-08T18:13:45,pending
5352,41,189,3,376.31,1128.93,cod,2026-07-11T06:44:50,completed
5353,126,436,4,371.09,1484.36,cod,2026-02-13T04:07:56,completed
5354,840,194,1,106.72,106.72,debit_card,2026-05-11T23:38:05,completed
5355,7,92,1,476.29,476.29,cod,2026-06-12T10:19:07,pending
5356,892,272,3,148.87,446.61,upi,2026-04-09T16:53:43,completed
5357,293,62,3,44.12,132.36,credit_card,2026-02-10T06:17:50,completed
5358,912,416,3,183.2,549.6,upi,2026-07-19T02:01:34,completed
5359,578,340,4,247.95,991.8,cod,2026-04-18T18:20:55,completed
5360,925,365,3,370.11,1110.33,cod,2026-07-06T10:35:52,completed
5361,951,202,5,54.41,272.05,upi,2026-04-14T20:15:18,completed
5362,499,190,1,364.95,364.95,credit_card,2026-02-26T14:11:50,completed
5363,428,460,4,239.55,958.2,cod,2026-06-21T14:21:32,completed
5364,592,261,5,398.14,1990.7,wallet,2026-03-29T21:22:27,completed
5365,167,108,2,162.41,324.82,upi,2026-04-05T13:20:41,completed
5366,474,204,4,167.69,670.76,wallet,2026-05-20T08:48:49,pending
5367,56,392,1,172.52,172.52,wallet,2026-03-03T14:10:14,completed
5368,352,88,1,270.28,270.28,credit_card,2026-04-22T06:07:14,completed
5369,141,317,5,482.46,2412.3,debit_card,2026-05-04T03:17:56,completed
5370,229,449,2,174.18,348.36,wallet,2026-01-28T08:32:45,completed
5371,273,112,5,359.88,1799.4,debit_card,2026-06-25T10:50:21,completed
5372,840,488,3,493.66,1480.98,cod,2026-02-18T23:32:19,completed
5373,735,452,3,70.23,210.69,debit_card,2026-07-12T05:31:53,completed
5374,303,240,1,55.73,,cod,2026-02-17T16:32:03,completed
5375,872,412,2,442.0,884.0,cod,2026-01-29T20:21:25,pending
5376,612,156,3,440.27,1320.81,credit_card,2026-06-11T22:44:30,completed
5377,364,251,3,114.49,343.47,upi,2026-01-27T05:50:44,completed
5378,474,223,2,415.79,831.58,credit_card,2026-06-12T02:08:50,pending
5379,364,451,2,80.61,161.22,credit_card,2026-02-21T21:54:22,completed
5380,681,149,2,204.47,408.94,credit_card,2026-04-22T16:23:32,refunded
5381,909,332,5,340.07,1700.35,upi,2026-06-12T12:15:11,completed
5382,235,142,5,214.57,1072.85,debit_card,2026-05-16T07:39:24,completed
5383,934,148,5,329.12,1645.6,wallet,2026-01-31T02:19:06,completed
5384,877,499,4,279.81,1119.24,wallet,2026-05-07T00:09:29,completed
5385,201,348,4,403.02,1612.08,cod,2026-07-01T05:12:12,completed
5386,852,104,3,17.9,53.7,wallet,2026-05-22T01:37:55,completed
5387,943,210,5,444.36,2221.8,wallet,2026-07-03T16:31:33,completed
5388,999,17,3,46.95,140.85,upi,2026-01-30T13:48:12,completed
5389,670,263,4,338.28,1353.12,credit_card,2026-05-22T20:27:25,completed
5390,953,356,3,246.31,738.93,cod,2026-06-29T06:00:05,refunded
5391,794,187,1,412.8,412.8,credit_card,2026-07-16T02:25:34,completed
5392,383,235,2,348.68,697.36,wallet,2026-03-13T15:49:48,completed
5393,274,192,1,29.05,29.05,wallet,2026-05-18T10:44:30,completed
5394,700,27,5,381.2,1906.0,wallet,2026-05-02T01:00:17,completed
5395,519,402,5,164.69,823.45,credit_card,2026-05-26T23:27:59,completed
5396,337,374,1,189.95,189.95,upi,2026-04-20T16:44:58,cancelled
5397,631,384,1,448.37,448.37,credit_card,2026-02-24T15:52:44,completed
5398,841,33,2,476.44,952.88,wallet,2026-04-28T17:49:56,pending
5399,341,238,1,137.15,137.15,credit_card,2026-04-19T04:58:00,completed
5400,269,337,2,105.37,210.74,cod,2026-06-07T10:36:49,completed
5401,780,151,4,172.24,688.96,cod,2026-03-09T16:48:25,completed
5402,37,278,3,388.51,1165.53,upi,2026-07-09T01:52:39,completed
5403,990,436,3,371.09,1113.27,cod,2026-03-02T02:15:39,pending
5404,876,407,5,401.5,2007.5,upi,2026-06-11T14:07:22,completed
5405,426,206,2,400.95,801.9,credit_card,2026-05-31T07:19:21,refunded
5406,231,421,4,368.46,1473.84,cod,2026-02-05T07:03:37,completed
5407,503,151,4,172.24,688.96,wallet,2026-07-12T09:11:22,cancelled
5408,546,114,5,353.75,1768.75,cod,2026-05-27T02:19:39,completed
5409,901,200,3,78.83,236.49,wallet,2026-06-16T21:37:02,completed
5410,494,84,4,297.99,1191.96,cod,2026-05-13T22:02:25,completed
5411,280,294,2,303.0,606.0,credit_card,2026-06-22T01:12:29,completed
5412,860,272,4,148.87,595.48,upi,2026-05-01T00:20:22,completed
5413,6,232,4,209.31,837.24,debit_card,2026-06-18T00:20:39,completed
5414,885,412,4,442.0,1768.0,cod,2026-04-14T22:43:15,completed
5415,874,318,2,220.51,441.02,upi,2026-05-18T18:02:53,completed
5416,838,258,4,336.82,1347.28,debit_card,2026-04-19T09:25:11,refunded
5417,172,347,1,228.11,228.11,debit_card,2026-03-05T18:07:12,completed
5418,921,374,2,189.95,379.9,debit_card,2026-05-09T04:11:40,completed
5419,213,334,4,202.47,809.88,debit_card,2026-05-18T12:28:10,completed
5420,363,488,4,493.66,1974.64,cod,2026-05-24T10:52:02,completed
5421,78,393,2,352.16,704.32,cod,2026-07-12T11:21:41,completed
5422,266,258,4,336.82,1347.28,debit_card,2026-05-08T08:12:20,completed
5423,660,496,4,168.6,674.4,credit_card,2026-06-09T21:31:36,completed
5424,435,443,5,434.37,2171.85,cod,2026-05-31T11:05:42,completed
5425,982,343,1,232.73,232.73,wallet,2026-01-26T09:13:29,completed
5426,419,210,2,444.36,888.72,cod,2026-06-17T12:19:37,pending
5427,84,266,4,113.83,455.32,upi,2026-06-07T18:36:57,completed
5428,521,210,5,444.36,2221.8,cod,2026-05-17T17:02:44,completed
5429,605,128,2,492.71,985.42,wallet,2026-05-03T09:48:27,cancelled
5430,420,290,5,185.82,929.1,wallet,2026-02-14T13:04:45,completed
5431,346,195,5,332.93,1664.65,wallet,2026-06-14T10:34:33,completed
5432,399,404,5,245.26,1226.3,debit_card,2026-02-17T08:53:53,completed
5433,708,291,4,260.6,1042.4,cod,2026-01-28T17:40:23,completed
5434,220,71,4,6.27,25.08,credit_card,2026-04-22T11:34:17,completed
5435,329,165,1,232.2,232.2,wallet,2026-03-31T23:37:21,pending
5436,735,173,2,423.48,846.96,cod,2026-01-29T19:43:49,completed
5437,946,186,2,68.82,137.64,wallet,2026-02-25T11:03:42,completed
5438,163,129,2,445.43,890.86,cod,2026-01-28T16:04:14,completed
5439,360,210,5,444.36,2221.8,debit_card,2026-04-15T18:54:52,completed
5440,718,207,3,490.88,1472.64,upi,2026-03-17T23:38:01,completed
5441,560,286,5,113.32,566.6,debit_card,2026-06-18T11:59:54,refunded
5442,82,215,3,42.06,126.18,credit_card,2026-05-31T07:42:52,completed
5443,257,9,5,465.31,2326.55,wallet,2026-02-05T08:07:45,refunded
5444,250,248,1,300.46,300.46,cod,2026-02-11T05:40:17,completed
5445,905,244,1,275.57,275.57,debit_card,2026-06-22T01:50:23,refunded
5446,53,499,2,279.81,559.62,credit_card,2026-06-02T02:38:29,completed
5447,121,387,2,468.43,936.86,cod,2026-02-15T09:57:49,pending
5448,261,194,5,106.72,533.6,debit_card,2026-03-08T04:30:16,completed
5449,469,158,3,412.64,1237.92,wallet,2026-04-15T05:32:02,completed
5450,622,113,4,295.37,1181.48,wallet,2026-05-28T05:06:01,completed
5451,3,224,1,448.95,448.95,upi,2026-05-27T23:04:41,completed
5452,438,412,3,442.0,1326.0,debit_card,2026-05-21T16:36:00,refunded
5453,154,444,1,452.42,452.42,wallet,2026-06-24T02:47:07,completed
5454,814,236,1,293.49,293.49,debit_card,2026-07-09T17:38:54,completed
5455,464,394,1,490.93,490.93,upi,2026-05-01T11:17:03,completed
5456,800,49,4,441.09,1764.36,credit_card,2026-06-05T21:12:29,completed
5457,781,226,3,359.81,1079.43,cod,2026-07-01T06:17:28,refunded
5458,588,307,3,395.83,1187.49,upi,2026-07-15T09:51:29,completed
5459,912,92,5,476.29,2381.45,credit_card,2026-02-05T19:37:30,completed
5460,411,72,2,185.17,370.34,credit_card,2026-05-12T04:01:22,completed
5461,17,117,4,192.3,769.2,credit_card,2026-05-18T07:25:02,pending
5462,183,321,4,426.03,1704.12,debit_card,2026-06-23T03:34:20,cancelled
5463,951,11,1,97.26,97.26,credit_card,2026-02-26T18:19:56,completed
5464,342,493,1,170.23,170.23,debit_card,2026-02-06T04:21:19,pending
5465,521,297,5,24.4,122.0,debit_card,2026-07-19T11:02:55,completed
5466,563,431,3,498.55,1495.65,upi,2026-04-14T23:07:50,completed
5467,341,387,4,468.43,1873.72,cod,2026-02-10T09:37:41,completed
5468,374,129,5,445.43,2227.15,upi,2026-04-06T21:02:38,completed
5469,833,27,2,381.2,762.4,debit_card,2026-03-02T17:09:48,refunded
5470,511,472,2,354.58,709.16,cod,2026-01-28T06:19:23,completed
5471,623,136,2,27.09,54.18,upi,2026-05-26T16:46:35,cancelled
5472,360,240,1,55.73,55.73,credit_card,2026-05-09T20:43:31,pending
5473,895,17,5,46.95,234.75,credit_card,2026-05-30T03:26:53,pending
5474,652,462,5,92.65,463.25,credit_card,2026-04-05T05:21:36,cancelled
5475,54,147,2,393.94,787.88,cod,2026-06-11T19:16:51,refunded
5476,974,394,5,490.93,2454.65,debit_card,2026-03-27T14:05:40,cancelled
5477,94,480,1,311.78,311.78,cod,2026-05-06T16:50:59,completed
5478,771,234,4,358.62,1434.48,wallet,2026-05-21T07:26:50,completed
5479,508,52,4,448.81,1795.24,credit_card,2026-03-10T01:29:38,completed
5480,195,460,1,239.55,239.55,credit_card,2026-07-03T04:34:52,pending
5481,343,199,3,121.08,363.24,credit_card,2026-05-03T08:40:14,completed
5482,64,314,4,290.94,1163.76,cod,2026-02-20T18:54:14,completed
5483,681,325,2,369.78,739.56,cod,2026-02-07T11:13:29,completed
5484,269,481,4,32.26,129.04,cod,2026-03-18T01:07:22,completed
5485,941,119,2,162.52,325.04,wallet,2026-02-25T23:12:54,completed
5486,709,65,2,306.37,612.74,cod,2026-02-06T13:22:08,completed
5487,938,388,1,321.07,321.07,cod,2026-03-27T16:31:46,completed
5488,837,311,4,81.62,326.48,credit_card,2026-07-10T01:37:28,completed
5489,646,97,4,30.07,120.28,wallet,2026-06-09T18:10:25,cancelled
5490,62,371,5,264.04,1320.2,upi,2026-03-11T08:05:40,pending
5491,398,232,4,209.31,837.24,debit_card,2026-04-17T13:54:56,completed
5492,619,398,4,84.37,337.48,credit_card,2026-02-09T08:53:25,completed
5493,874,323,2,123.43,246.86,wallet,2026-06-28T14:28:23,completed
5494,242,315,4,226.06,904.24,upi,2026-07-04T20:22:15,completed
5495,175,443,2,434.37,868.74,cod,2026-04-10T02:20:20,completed
5496,341,83,2,487.4,974.8,upi,2026-02-06T03:13:56,pending
5497,195,278,1,388.51,388.51,wallet,2026-03-12T08:11:08,completed
5498,107,179,1,73.0,73.0,wallet,2026-05-29T22:05:43,completed
5499,364,329,5,402.46,2012.3,cod,2026-02-27T04:05:17,pending
5500,247,35,4,357.14,1428.56,cod,2026-03-03T14:07:33,completed
5501,395,411,5,210.52,1052.6,credit_card,2026-07-01T03:31:14,pending
5502,459,447,5,180.91,904.55,cod,2026-06-12T23:37:21,completed
5503,115,482,1,152.73,152.73,wallet,2026-05-20T22:56:49,completed
5504,275,421,3,368.46,1105.38,credit_card,2026-05-16T17:54:32,completed
5505,206,376,5,44.21,221.05,debit_card,2026-02-19T22:38:27,completed
5506,601,364,2,81.86,163.72,wallet,2026-04-21T03:37:48,pending
5507,472,38,3,293.07,879.21,cod,2026-04-28T23:57:19,completed
5508,12,53,5,160.68,803.4,upi,2026-03-07T00:44:41,cancelled
5509,721,114,3,353.75,1061.25,cod,2026-05-22T10:12:24,completed
5510,916,293,5,259.7,1298.5,wallet,2026-04-20T18:03:26,completed
5511,389,5,2,243.97,487.94,cod,2026-04-28T09:41:14,completed
5512,909,480,1,311.78,311.78,credit_card,2026-04-16T02:02:29,completed
5513,203,154,5,457.15,2285.75,wallet,2026-05-24T07:39:25,completed
5514,159,11,5,97.26,486.3,debit_card,2026-07-11T04:48:30,pending
5515,713,66,4,352.24,1408.96,upi,2026-04-18T07:13:45,completed
5516,325,201,1,323.95,323.95,wallet,2026-06-19T03:57:12,completed
5517,796,314,1,290.94,290.94,cod,2026-06-30T11:31:30,completed
5518,11,441,5,31.28,156.4,wallet,2026-05-04T07:46:07,completed
5519,798,499,5,279.81,1399.05,debit_card,2026-03-18T00:05:25,pending
5520,604,9,5,465.31,2326.55,upi,2026-02-19T17:05:36,completed
5521,39,21,4,311.61,1246.44,upi,2026-05-21T04:38:17,refunded
5522,285,294,5,303.0,1515.0,debit_card,2026-07-09T14:25:57,completed
5523,332,132,4,183.61,734.44,debit_card,2026-05-28T21:52:38,completed
5524,497,284,5,253.57,1267.85,debit_card,2026-04-29T06:14:09,completed
5525,677,75,4,490.8,1963.2,wallet,2026-07-03T00:59:58,refunded
5526,681,389,3,318.29,954.87,credit_card,2026-04-15T18:39:39,completed
5527,975,113,2,295.37,590.74,credit_card,2026-06-13T23:27:51,pending
5528,291,489,5,424.66,2123.3,cod,2026-06-19T06:34:38,pending
5529,779,458,1,119.3,119.3,upi,2026-05-31T00:59:19,refunded
5530,398,433,4,185.81,743.24,credit_card,2026-05-26T10:15:56,completed
5531,50,462,2,92.65,185.3,cod,2026-03-06T00:30:33,pending
5532,214,458,2,119.3,238.6,credit_card,2026-04-30T05:46:11,completed
5533,872,95,3,133.12,399.36,wallet,2026-06-17T01:51:36,pending
5534,624,340,3,247.95,743.85,debit_card,2026-04-27T01:01:43,completed
5535,681,417,3,299.9,899.7,upi,2026-03-13T16:31:30,refunded
5536,834,281,4,205.54,822.16,credit_card,2026-05-05T20:36:21,pending
5537,165,112,5,359.88,1799.4,cod,2026-03-04T01:48:08,completed
5538,191,250,5,38.75,193.75,credit_card,2026-05-21T03:30:00,completed
5539,545,61,1,322.07,322.07,upi,2026-02-07T23:41:14,completed
5540,730,480,3,311.78,935.34,credit_card,2026-04-12T15:36:17,completed
5541,696,243,3,105.53,316.59,cod,2026-03-19T10:44:24,completed
5542,651,303,5,263.74,1318.7,credit_card,2026-06-20T14:09:41,completed
5543,545,68,3,404.52,1213.56,debit_card,2026-03-12T01:58:49,completed
5544,146,12,5,227.54,1137.7,wallet,2026-06-21T04:39:00,cancelled
5545,327,86,4,139.62,558.48,cod,2026-03-15T11:58:26,completed
5546,574,72,4,185.17,740.68,debit_card,2026-06-27T11:55:15,completed
5547,419,425,3,155.87,467.61,debit_card,2026-06-19T02:33:58,completed
5548,382,110,2,91.9,183.8,cod,2026-04-16T08:51:16,completed
5549,934,410,4,195.74,782.96,wallet,2026-06-06T07:15:25,completed
5550,914,472,2,354.58,709.16,upi,2026-04-30T22:18:42,completed
5551,462,271,2,337.13,674.26,credit_card,2026-03-24T17:32:08,completed
5552,22,465,5,228.55,1142.75,upi,2026-07-14T03:32:38,completed
5553,980,48,2,40.06,80.12,credit_card,2026-07-14T13:32:19,completed
5554,381,96,3,405.6,1216.8,wallet,2026-04-21T08:38:37,completed
